,gene
7978,TPRKB
7979,TNFRSF10B
7980,EAF1
7981,CHML
7982,MAP10
7983,PIP5K1C
7984,FOXN2
7985,OGN
7986,ZFAND2B
7987,THAP3
7988,SUPT4H1
7989,CEL
7990,CDK5RAP2
7991,WWOX
7992,NSD1
7993,DPH6
7994,CHCHD3
7995,LRTOMT
7996,NEMF
7997,KAT2B
7998,PTPN23
7999,LRSAM1
8000,YBEY
8001,POLR2J
8002,C12orf73
8003,RTN4RL2
8004,MTRF1L
8005,GNG12
8006,RNF216
8007,STX12
8008,CCSAP
8009,MYH15
8010,MTHFS
8011,C14orf80
8012,PPP3CB
8013,RABEPK
8014,SLC16A5
8015,TMEM116
8016,TMEM2
8017,SLC25A43
8018,EFNA3
8019,UTP14A
8020,CNNM3
8021,TYW3
8022,CEBPA
8023,GRB2
8024,CFD
8025,CD320
8026,COL11A1
8027,G3BP1
8028,C1QC
8029,MED13
8030,MYLIP
8031,KIAA0141
8032,FBXO30
8033,RORC
8034,MCFD2
8035,SEPT4
8036,XYLT2
8037,ZP3
8038,SHANK2
8039,ADAM32
8040,GTF3C5
8041,MAPK3
8042,PHKA2
8043,NKX2-8
8044,LAMA1
8045,AMBRA1
8046,ABHD15
8047,ANKRD36
8048,HMGCL
8049,ATP11B
8050,NLRC5
8051,SPINT1
8052,FAM20C
8053,PFKM
8054,PROSC
8055,LAYN
8056,RAD54B
8057,C16orf45
8058,C10orf54
8059,RBM4
8060,KISS1
8061,SEC14L1
8062,SLC25A39
8063,SESN3
8064,PLEKHB1
8065,RPA1
8066,MOSPD3
8067,NEK6
8068,ARL3
8069,NAGLU
8070,SETD2
8071,RPS6KA1
8072,IQCD
8073,ARID5A
8074,CIITA
8075,XRN2
8076,SRGAP2B
8077,ENTPD7
8078,CLEC4A
8079,SRSF7
8080,IL12A
8081,IPO9
8082,PTPN13
8083,AMPH
8084,HOPX
8085,SDHAF2
8086,SMAD4
8087,C1orf54
8088,ARG2
8089,GRPEL2
8090,TTLL7
8091,PLXNA3
8092,NAA40
8093,F2RL2
8094,RABL2B
8095,ADM5
8096,SAT2
8097,ZNF425
8098,NAT6
8099,RC3H1
8100,HMGCS2
8101,NCALD
8102,HOXB13
8103,HOXA10
8104,SULT1A2
8105,PCCB
8106,TMEM231
8107,SELPLG
8108,SLC35D2
8109,PLEKHG2
8110,TFPT
8111,ARMC10
8112,ECT2
8113,C12orf45
8114,IL17RB
8115,ANKHD1-EIF4EBP3
8116,FAM96A
8117,SLC43A2
8118,RNF41
8119,CCHCR1
8120,TAP2
8121,RRAGB
8122,LSAMP
8123,ZKSCAN8
8124,LRP12
8125,CAMKK2
8126,SLC22A5
8127,RELT
8128,ARIH2OS
8129,CHCHD7
8130,KANSL3
8131,SPRY1
8132,ORAOV1
8133,AP2A1
8134,HIST1H2AC
8135,PTPN12
8136,NCKAP1L
8137,FLI1
8138,RP11-762I7.5
8139,DCUN1D4
8140,ZNF121
8141,C9orf172
8142,CASD1
8143,ZBTB10
8144,LYSMD2
8145,LRP2BP
8146,RDH13
8147,PLXNA1
8148,ZNF197
8149,IGIP
8150,RAB9A
8151,TATDN3
8152,THSD4
8153,UBE2D4
8154,HIRIP3
8155,TIGD2
8156,LTC4S
8157,GORAB
8158,HOXB6
8159,LDOC1
8160,FAM76A
8161,FAS
8162,PUS7L
8163,CCDC144A
8164,HDHD1
8165,AP4E1
8166,SMOC2
8167,POLR3GL
8168,EFEMP1
8169,APLNR
8170,ARMCX1
8171,KIAA1841
8172,MRPL22
8173,RBMX
8174,IQCG
8175,NHP2L1
8176,MARCH9
8177,ZBED1
8178,BBIP1
8179,GFER
8180,RBCK1
8181,UBAC1
8182,ADGRA3
8183,ZZEF1
8184,MAST2
8185,UPK1B
8186,HSPBP1
8187,ARFRP1
8188,TDRP
8189,E2F7
8190,FANCG
8191,MCPH1
8192,CACNA1A
8193,GPT
8194,EXOSC7
8195,ZNF319
8196,WDR91
8197,TMEM39A
8198,SGCD
8199,ENOSF1
8200,GATA2
8201,TEAD1
8202,WASH1
8203,KRI1
8204,CCPG1
8205,LNPEP
8206,METTL9
8207,AEN
8208,TMEM64
8209,TMEM160
8210,RAI14
8211,ASCC2
8212,SMC5
8213,MCM9
8214,DDX31
8215,TRMT5
8216,LYRM7
8217,UNC13B
8218,GBP1
8219,BATF
8220,TAF8
8221,UNC119
8222,ZFYVE16
8223,NRD1
8224,SEC24C
8225,CNOT7
8226,C15orf39
8227,SEC24D
8228,EPRS
8229,HNRNPA1L2
8230,FBXO34
8231,PLCL2
8232,PTBP3
8233,RNF44
8234,AP1B1
8235,LYPD6B
8236,FUT11
8237,FAM136A
8238,DNAL4
8239,FAM168A
8240,LAX1
8241,LIPH
8242,ZBTB39
8243,PARP6
8244,HMGCS1
8245,ZNF844
8246,TACC2
8247,NAA25
8248,TMEM60
8249,HEMK1
8250,BAHD1
8251,INIP
8252,DCLRE1B
8253,BBS5
8254,SSC5D
8255,CCDC25
8256,CCDC117
8257,PRKAG1
8258,AFTPH
8259,RUFY1
8260,CDR2
8261,DNPH1
8262,LRRC15
8263,SPAG5
8264,BRI3BP
8265,BBS7
8266,PIBF1
8267,LDB1
8268,KIAA0586
8269,GOLGA3
8270,TMEM237
8271,RAD52
8272,ZFPM2
8273,HSF2
8274,SDCCAG8
8275,ERICH1
8276,UBE2H
8277,ASB6
8278,SPP1
8279,PPP1R14B
8280,NICN1
8281,C9orf64
8282,FAM155A
8283,USP8
8284,PRRX1
8285,SLC17A7
8286,TMEM136
8287,RAMP1
8288,PRKAB1
8289,FKBP8
8290,SVIP
8291,ZSWIM3
8292,EXTL3
8293,LCMT2
8294,ZNF467
8295,CHTF8
8296,TM9SF1
8297,GAGE12E
8298,PSMB9
8299,CHIC2
8300,GNL1
8301,PPAPDC2
8302,DYNC1I2
8303,ERN1
8304,TRMT2A
8305,RALA
8306,SEC22C
8307,DYRK2
8308,AFF3
8309,SLC35A1
8310,BCR
8311,TSPYL5
8312,ADSL
8313,SLC12A2
8314,KMT2B
8315,DAGLB
8316,C14orf166
8317,LDHC
8318,BCL10
8319,RABGGTB
8320,ZXDB
8321,SLC39A3
8322,VRK1
8323,BCORL1
8324,DCTN3
8325,ADAMTSL1
8326,LRCH3
8327,PLCD3
8328,IFI27L1
8329,PCDH18
8330,GALNT10
8331,MYCBP
8332,AAED1
8333,ZC3H8
8334,ZCCHC10
8335,CLTB
8336,PRKX
8337,PITPNB
8338,ZSCAN30
8339,ATAD2
8340,RAB11FIP5
8341,SEC23A
8342,TPST2
8343,SH3RF2
8344,NCF4
8345,SRSF8
8346,DNAJC21
8347,ATG4C
8348,KATNA1
8349,PSMC3
8350,ABHD13
8351,CENPC
8352,RSPRY1
8353,PPARD
8354,NXN
8355,PNPLA7
8356,MIS18BP1
8357,CCDC50
8358,PISD
8359,MAP7D3
8360,C1RL
8361,WNK3
8362,FLYWCH1
8363,PRR5
8364,NUPL2
8365,LRRC14
8366,RPS6KB1
8367,CATSPER2
8368,GRAMD2
8369,ZRSR2
8370,VPS37A
8371,TPD52L1
8372,KIAA1109
8373,MYBPC1
8374,GAGE12H
8375,PRKAG2
8376,CLK2
8377,LURAP1L
8378,B3GALT6
8379,RYBP
8380,ACOX1
8381,KIAA1211L
8382,PLEK2
8383,FAM166A
8384,ZNF746
8385,RMI2
8386,TMX1
8387,SLC25A45
8388,SORL1
8389,DNAJC10
8390,INTS6
8391,PPP1R15B
8392,CYP21A2
8393,MLYCD
8394,METTL2B
8395,GSKIP
8396,SPNS2
8397,FAM212B
8398,GBF1
8399,CAPS2
8400,FAM149A
8401,SREK1IP1
8402,MNAT1
8403,MCAT
8404,CFAP20
8405,BTN2A1
8406,PDXP
8407,COPZ2
8408,BTBD2
8409,SMYD1
8410,SERPINB8
8411,ZMYND8
8412,TRAF3IP2
8413,SLC25A17
8414,RGPD2
8415,TNS4
8416,STEAP2
8417,TNFAIP8L3
8418,WDR45
8419,GPATCH4
8420,PIK3CA
8421,FAM104A
8422,SUFU
8423,ZNF444
8424,NUP133
8425,TOR1A
8426,EPSTI1
8427,MTR
8428,ZDHHC18
8429,QPCT
8430,ZNF521
8431,MRPL54
8432,ITSN1
8433,CDC42SE1
8434,STK11IP
8435,MARS2
8436,SLU7
8437,MAPK12
8438,COQ4
8439,HDHD3
8440,DDX27
8441,ZNF101
8442,INPP5F
8443,MTERF3
8444,EXOC1
8445,RMI1
8446,TBC1D3C
8447,FAM73B
8448,HMGN5
8449,NUMBL
8450,TRAPPC10
8451,PDE12
8452,CALB2
8453,TNFSF13B
8454,RNF215
8455,PAXIP1
8456,TICAM1
8457,SHB
8458,RIOK2
8459,FMNL3
8460,PTPN9
8461,PLAC8
8462,TEX29
8463,RBM26
8464,RHOXF1
8465,NLN
8466,ZNF568
8467,KIAA1715
8468,ATP6AP1L
8469,NEMP1
8470,CAD
8471,SASS6
8472,GPR83
8473,IFT74
8474,MN1
8475,FIBP
8476,TTI1
8477,SAP130
8478,ZP2
8479,PEX12
8480,PEPD
8481,PPP2R2A
8482,TXNDC15
8483,C16orf86
8484,IP6K1
8485,LRRTM2
8486,CCL2
8487,MEGF8
8488,UBQLN4
8489,ACYP2
8490,SORT1
8491,ZBTB47
8492,HAUS5
8493,FRMD4B
8494,LHX1
8495,VSNL1
8496,POU2F2
8497,WNT4
8498,PXDN
8499,MOSPD1
8500,ATP2A1
8501,SLC23A2
8502,C11orf95
8503,ETV7
8504,DHX8
8505,GATM
8506,C10orf10
8507,MIOS
8508,C2CD2
8509,CYP27A1
8510,PHF1
8511,EIF2A
8512,TMEM57
8513,TBC1D14
8514,LEFTY1
8515,PPP3CC
8516,KIAA2026
8517,TOX4
8518,TMEM201
8519,ZNF766
8520,PPRC1
8521,ARHGAP30
8522,C9orf3
8523,FLVCR2
8524,SPDYE5
8525,EN1
8526,MUTYH
8527,TRIM59
8528,NUF2
8529,LARS2
8530,NBEA
8531,RNASEH2A
8532,DERA
8533,ZDHHC7
8534,HOXD8
8535,MCM8
8536,INSR
8537,SNRK
8538,JMJD8
8539,STK36
8540,DSTYK
8541,SMARCA1
8542,RERG
8543,PPP2R1B
8544,ZCCHC4
8545,CABP4
8546,GALNT14
8547,FAM155B
8548,N4BP1
8549,TMEM67
8550,NRBF2
8551,TMEM80
8552,FAM83G
8553,HIBADH
8554,CCDC96
8555,GSTM2
8556,KCTD13
8557,SFT2D2
8558,RGS10
8559,NUPR1L
8560,NFXL1
8561,BBS4
8562,AC005480.1
8563,MTERF2
8564,TMEM38B
8565,NFU1
8566,TBPL1
8567,GSTK1
8568,HDDC2
8569,CSNK2A1
8570,ERI3
8571,DMTF1
8572,DDX47
8573,CCDC127
8574,FCHSD2
8575,TSR1
8576,TMEM63C
8577,TMEM86A
8578,PCDHB7
8579,ZNF776
8580,BAZ2A
8581,ATE1
8582,USP46
8583,RP11-574K11.31
8584,GPCPD1
8585,NOL3
8586,NAT14
8587,APOBEC3A
8588,CYP1A2
8589,TADA2B
8590,SLC29A1
8591,RGPD1
8592,DHX58
8593,SNAPC1
8594,UTP23
8595,ZBTB44
8596,LYZ
8597,SCGB3A1
8598,RBFA
8599,HOXC10
8600,ATG5
8601,UBN1
8602,MYBL1
8603,ETFB
8604,GRM3
8605,CCDC120
8606,GCFC2
8607,VCAM1
8608,PRLHR
8609,ADAM17
8610,FAM83D
8611,ZNF584
8612,RARG
8613,MEN1
8614,TSPAN2
8615,CHM
8616,THAP2
8617,TMC7
8618,AK9
8619,CIRH1A
8620,ITIH5
8621,DKK3
8622,WDR92
8623,ABCA5
8624,NEO1
8625,FASTKD2
8626,M6PR
8627,RDX
8628,NSMCE2
8629,PSMD5
8630,LONRF2
8631,ZNF354A
8632,MBTD1
8633,TCOF1
8634,PRKD1
8635,WDR81
8636,ITFG2
8637,DNAJC19
8638,PSMG4
8639,TANC2
8640,RAB12
8641,TRIM3
8642,GAK
8643,GRK4
8644,URB1
8645,NUP153
8646,C14orf159
8647,TYW1
8648,FBXO17
8649,ZNF486
8650,SYCE3
8651,CMYA5
8652,DLAT
8653,DFFB
8654,TAF4B
8655,ZNF106
8656,FAM129A
8657,ESCO1
8658,GSK3B
8659,PSMB2
8660,CFI
8661,DSC2
8662,CHMP4A
8663,ZNF426
8664,N6AMT2
8665,PRRG2
8666,NQO2
8667,CBX8
8668,RAB11FIP1
8669,PSIP1
8670,ECE2
8671,GAS8
8672,HDAC7
8673,MTURN
8674,TBX5
8675,GLDC
8676,HSD17B7
8677,EIF3L
8678,PLEKHH3
8679,EIF2B4
8680,NUP210
8681,SCFD1
8682,TBC1D2B
8683,TACO1
8684,SUPV3L1
8685,ZNF664
8686,NMRK1
8687,TAX1BP3
8688,AP4S1
8689,LRP6
8690,LCP2
8691,SERTAD2
8692,IKZF5
8693,BAIAP2L1
8694,TLR2
8695,NTRK2
8696,SLC5A3
8697,TIAM1
8698,DUSP2
8699,ACTR1A
8700,DEAF1
8701,C9orf66
8702,SGPL1
8703,LDHAL6B
8704,ANO8
8705,ARHGEF9
8706,TBC1D10A
8707,CORIN
8708,FAM188A
8709,RAB43
8710,NUP43
8711,CHRDL2
8712,DIXDC1
8713,AKR1C1
8714,RHOT1
8715,CTDNEP1
8716,WDR46
8717,PMS1
8718,B3GALT4
8719,ZNF512
8720,NOP14
8721,ARL14EP
8722,MLLT3
8723,RHOD
8724,SPOP
8725,DFNB31
8726,USP48
8727,IRAK4
8728,TMTC2
8729,CTSA
8730,ATG14
8731,LPIN1
8732,PRPF4
8733,TMEM192
8734,C14orf28
8735,AFAP1L1
8736,PPP1R11
8737,GNA15
8738,MLX
8739,CTTNBP2NL
8740,AOC3
8741,NCKAP5L
8742,TFPI
8743,UBOX5
8744,SCRN2
8745,PIGC
8746,RP11-195F19.5
8747,CXorf36
8748,AAMDC
8749,CENPK
8750,IL16
8751,ELMSAN1
8752,CFAP46
8753,CASP3
8754,LIG1
8755,C10orf76
8756,SNX2
8757,ZNF384
8758,FAM228B
8759,CCNB2
8760,IRF2BP1
8761,CDC40
8762,PIK3R3
8763,CEP170
8764,SDPR
8765,NKX2-2
8766,FKBP15
8767,ARL4A
8768,KIAA1147
8769,SDHAF1
8770,HPS4
8771,DNAAF5
8772,LTN1
8773,LYN
8774,KTI12
8775,THADA
8776,KIAA0195
8777,SLC27A1
8778,HIST3H2A
8779,SGCE
8780,WFDC1
8781,RAPGEF2
8782,ERAL1
8783,SLC12A7
8784,ENTPD2
8785,MAP3K10
8786,MMS22L
8787,SMCHD1
8788,GATA4
8789,CFAP221
8790,MMP16
8791,ARMCX2
8792,TMEM262
8793,SLC30A1
8794,PHF10
8795,GDAP1
8796,WDR55
8797,AMT
8798,ZNF34
8799,PLAGL2
8800,USP12
8801,PDCD7
8802,IPO4
8803,RFX7
8804,OCLN
8805,ZNF571
8806,RPS6KC1
8807,RPUSD1
8808,KANSL2
8809,EDN1
8810,RIT1
8811,MEGF9
8812,POLB
8813,VPS4A
8814,JAM2
8815,S1PR2
8816,FAR2
8817,GYG2
8818,CYP2D6
8819,CORO2A
8820,DNHD1
8821,CACNA1D
8822,ZDHHC23
8823,ST8SIA4
8824,CNST
8825,C12orf65
8826,PTRH2
8827,POLR2F
8828,ATP1B2
8829,ZNF708
8830,RHOV
8831,CIC
8832,RBM34
8833,NMD3
8834,PGM2L1
8835,WDR83
8836,ARL9
8837,SEC24B
8838,CDK16
8839,UBD
8840,SGK3
8841,SSPO
8842,DDTL
8843,DMD
8844,ZDHHC16
8845,CRABP1
8846,CCDC36
8847,AKAP8
8848,RNF208
8849,ATP5L2
8850,SERPINA11
8851,MTSS1L
8852,TMEM255B
8853,ENTPD5
8854,TMEM199
8855,POLQ
8856,DCAF16
8857,DNAH5
8858,SETDB1
8859,TBC1D10B
8860,ABCG1
8861,IL20RA
8862,ZNF557
8863,PRKRIR
8864,TP53BP1
8865,RAB3GAP1
8866,PDE6D
8867,TBL3
8868,ZCCHC6
8869,CD109
8870,CCDC14
8871,FAM89B
8872,SPOCK2
8873,HSPA1L
8874,ARHGAP18
8875,CDK2AP2
8876,FAM46B
8877,SPATA5L1
8878,C19orf68
8879,SEMA4A
8880,GCLC
8881,CLIP2
8882,ZBTB21
8883,CLGN
8884,COG8
8885,USP1
8886,NME6
8887,ATF2
8888,ZNF518A
8889,DENR
8890,DCTN6
8891,TBC1D7
8892,IRF8
8893,EYA3
8894,ITIH6
8895,PDE2A
8896,PNP
8897,ABHD16A
8898,ABCC3
8899,YES1
8900,ZNF506
8901,NUP93
8902,UGT8
8903,P2RX4
8904,PDE4B
8905,PDZD11
8906,NPFFR1
8907,SIDT1
8908,FKBP9
8909,DGKH
8910,OBSL1
8911,OFD1
8912,TWIST1
8913,GTF2IRD1
8914,AL358852.1
8915,ZDHHC1
8916,TRIP4
8917,BCL2A1
8918,ENTPD3
8919,FKBPL
8920,DACT1
8921,LNX2
8922,MCU
8923,LARP1B
8924,KIAA0391
8925,PANK3
8926,LY96
8927,ANGPT2
8928,AP5S1
8929,FAM172A
8930,CDKAL1
8931,NHLRC3
8932,NDUFA4L2
8933,MGA
8934,PODNL1
8935,MAFIP
8936,CD27
8937,TRIM55
8938,CDK11B
8939,SLC5A2
8940,NHEJ1
8941,HMHA1
8942,LONRF1
8943,RPS6KA2
8944,C2
8945,MFSD4
8946,ZNF514
8947,IFRD2
8948,RASEF
8949,IGSF9B
8950,ACKR4
8951,ZSCAN32
8952,FRMD4A
8953,ZCCHC2
8954,PDHA1
8955,SLC25A28
8956,APBB1
8957,ACVR1
8958,MTHFSD
8959,IDH3B
8960,CD79A
8961,FXR2
8962,PLXNA2
8963,ARL6IP6
8964,LRRC37A2
8965,EXPH5
8966,MAGED4
8967,SCAPER
8968,PCDHB9
8969,KBTBD3
8970,SOCS2
8971,KLHDC7A
8972,AMBP
8973,PINX1
8974,RFPL3S
8975,PRPF39
8976,CISD1
8977,FOXJ3
8978,RENBP
8979,LPAR1
8980,GRAMD1B
8981,CACNB3
8982,SPRTN
8983,NIPA2
8984,EGLN1
8985,WNT2B
8986,NPIPB7
8987,CAMSAP1
8988,DCAF13
8989,LMBRD2
8990,SFXN5
8991,ICOSLG
8992,FAM72B
8993,RBM43
8994,STX18
8995,PSTPIP1
8996,BMF
8997,LDOC1L
8998,KCNRG
8999,DDX41
9000,IRF2
9001,CRLF3
9002,SEC16B
9003,CHORDC1
9004,FAM78A
9005,TIPIN
9006,CCBE1
9007,UBA5
9008,MPV17L
9009,MRPL48
9010,DNAJC5
9011,NDST1
9012,FECH
9013,TANGO6
9014,DOLK
9015,INO80B
9016,RHPN2
9017,DZIP3
9018,TYMS
9019,HYPK
9020,METRNL
9021,PRR7
9022,ANKRD12
9023,SRPK1
9024,C1orf162
9025,CLEC18C
9026,SRFBP1
9027,IL2RB
9028,THNSL1
9029,HCK
9030,MLXIP
9031,ZNF526
9032,OLFML2A
9033,VPS72
9034,PTGER1
9035,GGACT
9036,RP11-286N22.8
9037,PAPLN
9038,LY75
9039,KIAA1191
9040,FAM221A
9041,MB21D1
9042,MOB1B
9043,COL4A3BP
9044,FZD5
9045,TRIM73
9046,ADORA3
9047,MAPKAPK3
9048,TNFRSF18
9049,C1orf168
9050,ZCCHC11
9051,MRAS
9052,ZC3H13
9053,CCDC51
9054,PRR15L
9055,GOLGA8N
9056,ACOT4
9057,HNRNPLL
9058,TRNP1
9059,PRICKLE4
9060,AC240274.1
9061,CLEC18B
9062,PPM1D
9063,PHF6
9064,NCAM2
9065,THAP6
9066,TXNL4B
9067,CALHM2
9068,TMEM206
9069,CGN
9070,STRA6
9071,OSR1
9072,PAFAH1B3
9073,HTT
9074,RP11-54C4.3
9075,NOP16
9076,STXBP4
9077,PITX1
9078,RBBP5
9079,ICA1L
9080,TRIM33
9081,TMEM55B
9082,ENDOV
9083,ZNF649
9084,FOSB
9085,EFCAB11
9086,GRK5
9087,KLHDC1
9088,MFRP
9089,GPR183
9090,BMP7
9091,BOLA1
9092,NCOA2
9093,PRR4
9094,C9orf85
9095,CLPSL2
9096,FANCC
9097,PARP2
9098,GSTA4
9099,AGTPBP1
9100,E2F1
9101,IWS1
9102,COL14A1
9103,SUV39H2
9104,C11orf57
9105,CPEB2
9106,TOR4A
9107,NOL11
9108,MAPK8IP3
9109,L1CAM
9110,TUBB2A
9111,SHMT1
9112,HCLS1
9113,SUCLA2
9114,TCTN1
9115,LCLAT1
9116,ZNF710
9117,ZADH2
9118,CDH13
9119,CWF19L2
9120,DDX59
9121,RPP38
9122,PHF19
9123,RBMXL1
9124,SECISBP2
9125,TNFRSF10A
9126,IQSEC2
9127,NIPA1
9128,CLDN1
9129,EVA1C
9130,MPEG1
9131,FOXO4
9132,ZNF224
9133,PLAC9
9134,ABHD14A
9135,KIAA1468
9136,SDR16C5
9137,TRMU
9138,ZC3H12C
9139,PARK2
9140,KLHL12
9141,CLIC2
9142,ARHGEF17
9143,ARRDC4
9144,KIAA1614
9145,ANKRD36C
9146,SRGAP2
9147,CD200R1
9148,ZBED2
9149,ZNF623
9150,ZFAND1
9151,SLC15A1
9152,CDK9
9153,RHOBTB2
9154,OTUD6B
9155,ERCC4
9156,AAGAB
9157,IQCE
9158,MEX3A
9159,TSHZ2
9160,IMP3
9161,FA2H
9162,BTAF1
9163,LIN52
9164,C16orf59
9165,MRGPRF
9166,E2F6
9167,TUBB3
9168,CENPE
9169,COQ7
9170,TTC39B
9171,KATNB1
9172,XPNPEP1
9173,NOX1
9174,STRADA
9175,LSM6
9176,TCF20
9177,NUP155
9178,LRIF1
9179,SNRPA
9180,CEND1
9181,LOH12CR1
9182,LATS1
9183,CAMLG
9184,MC1R
9185,ZNF74
9186,ACOX3
9187,EIF4EBP1
9188,ZMAT2
9189,SIRT6
9190,SP140
9191,STOML1
9192,PCYOX1L
9193,KDM4C
9194,PLXNC1
9195,ZNF587B
9196,P3H1
9197,ARHGAP42
9198,POLH
9199,BAK1
9200,NDNL2
9201,CEP104
9202,EGR2
9203,FBN1
9204,PPIL3
9205,MPDZ
9206,SIRT1
9207,NABP1
9208,RSAD2
9209,MRPL1
9210,YAE1D1
9211,FKBP14
9212,SRRM3
9213,TBC1D4
9214,NARFL
9215,C1orf106
9216,GPANK1
9217,PRC1
9218,ABI3
9219,MRPL15
9220,RAB42
9221,PUS3
9222,SOX17
9223,ZNF675
9224,TDRD9
9225,ZNF627
9226,ADAMTS8
9227,LYRM4
9228,GPR65
9229,SRR
9230,LST1
9231,FADS1
9232,PRMT7
9233,CFAP43
9234,PAPOLG
9235,ATP5SL
9236,BTF3L4
9237,CASP4
9238,RNF19B
9239,LEF1
9240,SMARCC2
9241,NAT10
9242,DPYSL4
9243,XRRA1
9244,POLL
9245,WASF3
9246,COQ2
9247,TLE6
9248,WISP1
9249,RABGAP1L
9250,SOX10
9251,C2orf49
9252,POLR1E
9253,RGS18
9254,EFNA5
9255,HIVEP2
9256,MEGF10
9257,TMCO4
9258,TMEM41B
9259,USP34
9260,MR1
9261,KBTBD2
9262,ACVR2A
9263,ELF4
9264,ZNF791
9265,CEBPG
9266,LPIN2
9267,NDOR1
9268,GUCY1A3
9269,ACBD5
9270,GTPBP3
9271,UGGT2
9272,RNF40
9273,NEU4
9274,NDE1
9275,TMEM150A
9276,PPM1G
9277,RRP12
9278,CHN1
9279,SMIM12
9280,KIAA1549
9281,TGFBRAP1
9282,C5AR2
9283,FAM13A
9284,PRRT1
9285,PPIL4
9286,RASGRF2
9287,CCDC74A
9288,NSUN7
9289,ROBO4
9290,RGS2
9291,ZNF331
9292,TIFA
9293,AARSD1
9294,TYSND1
9295,GGTLC1
9296,SLC16A9
9297,KIF26A
9298,HAUS6
9299,C19orf25
9300,RAB20
9301,C10orf11
9302,WDR4
9303,TTC39C
9304,RBL2
9305,LRP5
9306,C12orf66
9307,GPSM1
9308,TAZ
9309,ITGA3
9310,C9orf78
9311,AVEN
9312,PPL
9313,TTC31
9314,BNIP3
9315,MMP19
9316,SIRPA
9317,PLA2G4C
9318,SMKR1
9319,PARP11
9320,SLC2A11
9321,C17orf51
9322,WDR27
9323,DHTKD1
9324,TLK2
9325,KSR1
9326,ATG2A
9327,IMP4
9328,ABCA7
9329,POP4
9330,BTBD11
9331,CFAP44
9332,PDCL3
9333,PCDH17
9334,RBAK
9335,NPEPL1
9336,BICD1
9337,GATAD1
9338,SMIM13
9339,WDR47
9340,LRRC34
9341,SRCAP
9342,OCEL1
9343,MAN1B1
9344,FIGNL1
9345,PPIG
9346,DSCC1
9347,ZNF41
9348,C2orf74
9349,CIT
9350,ZFAND2A
9351,TBL2
9352,SH3BP5L
9353,TSEN2
9354,ATL2
9355,EPG5
9356,PPP1R3D
9357,CD300LF
9358,KIAA1024
9359,IPO13
9360,SLC9B2
9361,ORC6
9362,QRSL1
9363,RBP7
9364,NDEL1
9365,M1AP
9366,H2AFX
9367,PLAU
9368,SARS
9369,SLC7A6
9370,GABRB3
9371,TNK2
9372,GABPB1
9373,LYST
9374,HARBI1
9375,ABCC4
9376,MRPL49
9377,OTUD1
9378,DTD2
9379,NPRL3
9380,NRIP2
9381,IL24
9382,ZNF286B
9383,ATAD1
9384,EOGT
9385,ZNF703
9386,FAM149B1
9387,ZNF439
9388,SYDE1
9389,LDLRAP1
9390,UPK3BL
9391,UBAP1
9392,GART
9393,GBP5
9394,MKKS
9395,TRAF7
9396,SETD7
9397,RPH3AL
9398,SMIM15
9399,MRPS7
9400,TGFB1I1
9401,EEPD1
9402,POLE
9403,POT1
9404,PTPN4
9405,STK17B
9406,TBC1D3
9407,FGF1
9408,ETHE1
9409,LCK
9410,STXBP2
9411,NRCAM
9412,IL10RA
9413,CTD-2192J16.22
9414,MUT
9415,GIMAP4
9416,ATP2B4
9417,WNT7B
9418,ZSCAN31
9419,EPM2A
9420,SOD3
9421,FAM122A
9422,ERAP1
9423,FCER1G
9424,NDUFAF5
9425,METTL10
9426,XPO4
9427,PNPLA6
9428,MARCH8
9429,RNF8
9430,NAT9
9431,NKRF
9432,FAM43A
9433,FAM71F2
9434,RRP1
9435,ADGRE2
9436,N4BP3
9437,OTUD4
9438,CCDC86
9439,RELB
9440,MAGED4B
9441,LMOD3
9442,SKOR2
9443,KIT
9444,KLRG2
9445,ADAMTS10
9446,S1PR4
9447,ITGA2
9448,FAAH2
9449,LY6G5C
9450,ZYG11A
9451,L3MBTL3
9452,NR1I3
9453,POGK
9454,PPIP5K1
9455,ABLIM1
9456,ZNHIT2
9457,PPAN
9458,TTN
9459,TTLL12
9460,HR
9461,H6PD
9462,OMD
9463,GXYLT2
9464,BTBD9
9465,PODN
9466,RNF152
9467,NOMO2
9468,MARK1
9469,C10orf82
9470,CD247
9471,TMEM102
9472,CHMP6
9473,AGFG2
9474,ZC3H15
9475,PEAK1
9476,SLC37A2
9477,MIPOL1
9478,SLC35C1
9479,TPST1
9480,ZNF251
9481,ZNF528
9482,PAN2
9483,MEX3C
9484,ARHGAP17
9485,UBTD1
9486,B4GALT4
9487,TLN2
9488,ZNF562
9489,KIAA1257
9490,FBXL18
9491,MYCL
9492,TRIM35
9493,C1orf52
9494,ITGA7
9495,ZNF773
9496,TRIB2
9497,TRIM56
9498,ACRC
9499,ITM2C
9500,DNAAF2
9501,PPP1R7
9502,ZNF133
9503,GAREM
9504,FBXO38
9505,C15orf61
9506,CNOT10
9507,GLTSCR1
9508,C19orf18
9509,IL33
9510,DRD4
9511,ZNF835
9512,STXBP3
9513,MCCC1
9514,RRAS2
9515,CASC5
9516,TNKS2
9517,LRRC20
9518,PTGDR
9519,PECAM1
9520,RBM10
9521,USP15
9522,PEX5
9523,NUMA1
9524,SSPN
9525,PHKA1
9526,TRIP13
9527,LMCD1
9528,GLB1L
9529,CXorf40A
9530,LINGO4
9531,B3GNT8
9532,DMTN
9533,PKD2
