,gene
14245,Adgb
14246,Kcnh6
14247,Fgf7
14248,Osbpl10
14249,Spata19
14250,Dscc1
14251,Gm9054
14252,C1qtnf7
14253,4921501E09Rik
14254,Plekhh1
14255,Il17re
14256,1700023L04Rik
14257,Upk3a
14258,Pkd1
14259,4930555G01Rik
14260,Mir300
14261,9430037G07Rik
14262,Wnt10a
14263,2810007J24Rik
14264,Fgf18
14265,Tenm1
14266,Ky
14267,Marveld2
14268,1700001C02Rik
14269,Gm4285
14270,Tmem74b
14271,Ang
14272,Serpine1
14273,Tcp10b
14274,Htra4
14275,Hyls1
14276,Amt
14277,Ect2
14278,Dqx1
14279,9530026P05Rik
14280,Ttc16
14281,Mctp2
14282,AA467197
14283,Usf1
14284,Pbk
14285,Tdrd9
14286,Tomt
14287,Cdca3
14288,Cenpn
14289,Gck
14290,Xlr3a
14291,Rnf207
14292,Lgals12
14293,Dennd1c
14294,Tnfaip3
14295,Steap3
14296,Mki67
14297,Mtfr2
14298,Gabrr1
14299,5930430L01Rik
14300,Dcaf12l2
14301,Npc1l1
14302,Snora23
14303,Slc36a4
14304,Mei4
14305,Gabbr2
14306,Mir124a-2
14307,Rpusd3
14308,Lepr
14309,Gm11974
14310,Gusb
14311,Fezf1
14312,Zglp1
14313,Pcdhgb5
14314,A230072C01Rik
14315,Gm21284
14316,Htr6
14317,Morn3
14318,Figf
14319,Zfp935
14320,Cenpk
14321,Supt20
14322,Ppp1r42
14323,Adam3
14324,Fam89a
14325,Ear2
14326,Gm13704
14327,Esm1
14328,Krt28
14329,Ccl12
14330,Il11
14331,Wnt2
14332,Lmbrd2
14333,Tnfrsf1b
14334,Fbxl18
14335,2700081L22Rik
14336,Hdc
14337,Adcy3
14338,Mettl20
14339,Slc9b2
14340,Nrg4
14341,Cox4i2
14342,Xlr3c
14343,Mir181a-1
14344,D1Pas1
14345,Snord35a
14346,Atp2c2
14347,Rbks
14348,Dmrta1
14349,Baiap2l1
14350,Mir1931
14351,Cryba4
14352,Fam194a
14353,Apobec4
14354,Slc17a9
14355,1700001K19Rik
14356,Gk5
14357,4933426D04Rik
14358,Ckap2l
14359,2210404O09Rik
14360,Kctd10
14361,Ccl24
14362,Satl1
14363,Cacng1
14364,D730039F16Rik
14365,Foxf1
14366,Zfp455
14367,Myo1f
14368,Cass4
14369,Zfp418
14370,Foxr2
14371,Asb4
14372,Adora3
14373,Emilin2
14374,Cacna1f
14375,Gm13247
14376,C430049B03Rik
14377,Igf2as
14378,Ccdc113
14379,Sec31b
14380,Pgpep1l
14381,Ano7
14382,2510003D18Rik
14383,Ccm2l
14384,Pcdhgc4
14385,Kcnk5
14386,Cdnf
14387,Adam4
14388,Adcy4
14389,Slc26a2
14390,Ncapg2
14391,Pemt
14392,Neil3
14393,Odf3b
14394,Csf2rb
14395,Apoa1
14396,Lman1l
14397,Tslp
14398,E430018J23Rik
14399,Pde6g
14400,9830147E19Rik
14401,4921533I20Rik
14402,Dock8
14403,Bcl2a1b
14404,Dnm3os
14405,Fam83h
14406,Zap70
14407,Rhbg
14408,Ggcx
14409,Mpzl3
14410,2010308F09Rik
14411,Dnaaf1
14412,Aoc2
14413,Ccdc22
14414,5930412G12Rik
14415,Ptx3
14416,Batf2
14417,Shcbp1l
14418,Csf3r
14419,1700093K21Rik
14420,AF357426
14421,R74862
14422,Dhrs7c
14423,Snord110
14424,Dffb
14425,Myl1
14426,Tusc5
14427,Galr2
14428,Cdhr2
14429,Rnf32
14430,Endou
14431,4930444P10Rik
14432,Gm14137
14433,Ly6k
14434,Fndc9
14435,Gm13315
14436,Pon3
14437,Afp
14438,Gm10560
14439,Creb5
14440,Cachd1
14441,Vmn1r51
14442,Slc5a11
14443,Stat4
14444,Gbp9
14445,Lrr1
14446,Slc28a2
14447,Mmp13
14448,March10
14449,AW146154
14450,Msc
14451,Naalad2
14452,6330415B21Rik
14453,4930556J02Rik
14454,Hephl1
14455,Olfml2b
14456,Gpr143
14457,Tlr1
14458,4932438H23Rik
14459,Slc43a1
14460,Asic3
14461,Dnahc8
14462,Lif
14463,Tacr3
14464,Galc
14465,2010005H15Rik
14466,Apol6
14467,Psapl1
14468,4921530D09Rik
14469,Vgll2
14470,Agr2
14471,A930001A20Rik
14472,Grk4
14473,Tmem30b
14474,Gm3833
14475,Clspn
14476,Nutm1
14477,Gm15706
14478,Fasl
14479,1700095B22Rik
14480,Plscr3
14481,Twist1
14482,Mob3a
14483,Rad51b
14484,Psd4
14485,Ltk
14486,Gm8234
14487,Procr
14488,Edaradd
14489,Cd300a
14490,1810007D17Rik
14491,Il2rg
14492,Krtcap3
14493,Enpp3
14494,5830454E08Rik
14495,Foxs1
14496,C1s
14497,B430212C06Rik
14498,Cdkl1
14499,C1rb
14500,1600014C23Rik
14501,Ghdc
14502,Rnd2
14503,Syce1
14504,Nmrk2
14505,Clcn6
14506,Nppb
14507,Acnat2
14508,Il10ra
14509,Ifitm6
14510,Rab27a
14511,Mmp20
14512,Nsun3
14513,Clec4a2
14514,1700045I19Rik
14515,Zfp618
14516,Cyp27b1
14517,Gm8221
14518,Bub1b
14519,Npm2
14520,Atg9b
14521,Pask
14522,Tgfb1
14523,Zfp759
14524,Slc25a21
14525,H2-Q5
14526,2700038G22Rik
14527,Xrra1
14528,Shcbp1
14529,Tmem236
14530,Wfdc3
14531,1700008F21Rik
14532,Slc5a8
14533,Ccdc88b
14534,Areg
14535,C130026L21Rik
14536,Snord4a
14537,Cercam
14538,1700011I03Rik
14539,Gltscr1
14540,Tymp
14541,Mansc4
14542,BC018473
14543,Gm14305
14544,Tmem170
14545,Pgap2
14546,Snord22
14547,Mup4
14548,Cacng8
14549,Cgn
14550,Agbl3
14551,Kcnn3
14552,Scn4b
14553,4833411C07Rik
14554,Cacng7
14555,Chst5
14556,Pabpn1l
14557,Vmn1r67
14558,Apobr
14559,Gm14446
14560,A930024E05Rik
14561,4922501L14Rik
14562,Dlec1
14563,1700008J07Rik
14564,Rnase1
14565,Il1rapl2
14566,Col13a1
14567,Folr2
14568,Kri1
14569,Gpr97
14570,Slc23a1
14571,Chaf1b
14572,Mir9-1
14573,Gm10280
14574,Zfp963
14575,Erich2
14576,Fbxl15
14577,Sel1l2
14578,Gchfr
14579,Timd2
14580,Kif24
14581,Phf11d
14582,Pou5f1
14583,1700034G24Rik
14584,Liph
14585,Rpl26
14586,Il25
14587,Pkdrej
14588,Tmco5
14589,Nnmt
14590,Cntn5
14591,Ticrr
14592,Cd109
14593,Tgm1
14594,Nusap1
14595,Pappa2
14596,Spdef
14597,Pcdhga6
14598,Mir3967
14599,Snora7a
14600,Tmem241
14601,Hand2
14602,Zbtb12
14603,Edar
14604,AU041133
14605,Pkhd1l1
14606,Ppp1r13l
14607,Sec16b
14608,Syt17
14609,Zbtb8b
14610,Ppp1r32
14611,Ccdc11
14612,Hlx
14613,Gm14743
14614,Snora15
14615,Lrriq1
14616,Lilra5
14617,Kif14
14618,Myh7b
14619,1700028P14Rik
14620,1500015O10Rik
14621,Gm7457
14622,Capsl
14623,Noc4l
14624,Pip5kl1
14625,Fcrl1
14626,Ppp1r3e
14627,Gm16516
14628,Lrrc47
14629,Usp18
14630,E230008N13Rik
14631,Ar
14632,AF357425
14633,Tcf23
14634,Ccr9
14635,G6pc
14636,Pde6a
14637,9530026F06Rik
14638,Dio3
14639,Pot1b
14640,Pigw
14641,Abca8a
14642,Car13
14643,Ggn
14644,Cenph
14645,Trpv6
14646,Ccdc79
14647,1700001J03Rik
14648,Nr4a3
14649,Tmem132d
14650,Efna3
14651,Xlr
14652,Alg1
14653,Pyhin1
14654,Bfsp1
14655,Cdsn
14656,Cd22
14657,Klhl3
14658,Gstcd
14659,Clrn1
14660,Lep
14661,Rpusd4
14662,Klhl34
14663,Gpr82
14664,Cntnap3
14665,Hcst
14666,Chrna1
14667,Zfp184
14668,Vwa7
14669,Gli1
14670,D130017N08Rik
14671,Tmc1
14672,4833418N02Rik
14673,Slc22a13b-ps
14674,Abca4
14675,Fgfr4
14676,Ube2c
14677,Gm4013
14678,Zbtb32
14679,Fam46c
14680,Col26a1
14681,Nmbr
14682,BC025920
14683,Gm711
14684,A430088P11Rik
14685,Klk8
14686,1700040L02Rik
14687,Gm15663
14688,Gsg1l
14689,Tfr2
14690,Stxbp3b
14691,Olfr536
14692,Ccdc155
14693,Syna
14694,Aldh8a1
14695,S100a2
14696,6030407O03Rik
14697,Irak3
14698,Zfp446
14699,Chodl
14700,4930479D17Rik
14701,Tjp3
14702,Mir670
14703,4930593A02Rik
14704,2010109I03Rik
14705,Kdm4d
14706,BC064078
14707,Six2
14708,Apom
14709,Zfp825
14710,Wnt2b
14711,1700058G18Rik
14712,Zfp874a
14713,Clec4n
14714,C1qtnf2
14715,Gm5065
14716,Zfp382
14717,Clec9a
14718,Rnf135
14719,Akr1b3
14720,Snora34
14721,Msh4
14722,1500017E21Rik
14723,Mup8
14724,Tubd1
14725,St8sia6
14726,A730020E08Rik
14727,Phex
14728,Ndst4
14729,Nxf7
14730,Mst1r
14731,Npas1
14732,Kif23
14733,Rin3
14734,Il20ra
14735,Gm5134
14736,Fat2
14737,Taf1c
14738,Pkhd1
14739,Gbp4
14740,Agpat2
14741,Lhfpl1
14742,Hmmr
14743,Hist1h3e
14744,Gpr52
14745,Hnrnph3
14746,Fgd3
14747,Ccna1
14748,A330076C08Rik
14749,4930503L19Rik
14750,Pramel3
14751,Ch25h
14752,Grin2d
14753,5830415F09Rik
14754,Rpl30
14755,Gm4961
14756,Dpy19l2
14757,Exd1
14758,Lmod1
14759,Gm5129
14760,Hist1h3d
14761,Rffl
14762,Speer4b
14763,Cysltr2
14764,D430036J16Rik
14765,Bambi-ps1
14766,Pcdhgc5
14767,Pfkfb1
14768,Galnt3
14769,Pcdhga7
14770,Spc24
14771,Slc22a18
14772,Gm4827
14773,Ucma
14774,Adam5
14775,Eqtn
14776,Gm2061
14777,Rsph6a
14778,Nkpd1
14779,Snord89
14780,Samd5
14781,Cldn15
14782,Snord12
14783,Gabrg3
14784,Mamstr
14785,Prr15
14786,Leap2
14787,D330045A20Rik
14788,Slc2a9
14789,4933430I17Rik
14790,Zfp58
14791,Rims3
14792,Gm6498
14793,Zpbp2
14794,Dbh
14795,Trmt13
14796,1700013H16Rik
14797,Parpbp
14798,Gm20337
14799,Gm6297
14800,Kif2c
14801,Klf5
14802,Klk13
14803,Gpr64
14804,Ager
14805,Vmn1r32
14806,Clcn5
14807,Rad51c
14808,Fblim1
14809,Cd14
14810,Erp27
14811,Mettl24
14812,Slc22a20
14813,9530080O11Rik
14814,Bloc1s3
14815,Slc27a5
14816,Ctu1
14817,Vgll3
14818,Lrp2bp
14819,Gm4477
14820,Xpnpep2
14821,Gm20754
14822,9530059O14Rik
14823,4930593C16Rik
14824,Scnn1a
14825,Gpr128
14826,4930486L24Rik
14827,4930455H04Rik
14828,1110019D14Rik
14829,Catsperg1
14830,Cryga
14831,Casp8
14832,Snai2
14833,Vpreb1
14834,Gbp11
14835,Ccdc93
14836,Glt28d2
14837,Crb3
14838,BC052688
14839,Gm1943
14840,F8
14841,Serpinb6c
14842,Vmn2r1
14843,Cyp4a12b
14844,Vmn2r3
14845,Cyp20a1
14846,Cyp2t4
14847,AF357399
14848,Gm4432
14849,Surf6
14850,Fzd10
14851,Ly6g5b
14852,Il6ra
14853,Dpf3
14854,Oprm1
14855,Tmem253
14856,2410018L13Rik
14857,Trpm4
14858,Gm15708
14859,Aox4
14860,Trim43a
14861,Rbm44
14862,Pole
14863,Cpn1
14864,AI427809
14865,Gm8363
14866,1110008F13Rik
14867,Lrrc25
14868,4933405L10Rik
14869,Lbx2
14870,Slc44a3
14871,Krt9
14872,Colec11
14873,Twist2
14874,Mfsd12
14875,Mip
14876,Gm13251
14877,Myct1
14878,Adamtsl5
14879,Mir181b-1
14880,4930579G18Rik
14881,Gm20063
14882,Gm10941
14883,Phldb3
14884,Zfp541
14885,Prnd
14886,1700001L05Rik
14887,5031414D18Rik
14888,Taf7l
14889,Got1l1
14890,Mtag2
14891,Cdc6
14892,Cd200r1
14893,Farp2
14894,1700001P01Rik
14895,4930557J02Rik
14896,Gm16796
14897,Zfp641
14898,Fnd3c2
14899,Spats1
14900,C030018K13Rik
14901,Mael
14902,Olfr1093
14903,Snora19
14904,1700105P06Rik
14905,Snord42b
14906,A330069E16Rik
14907,D630041G03Rik
14908,Cd5
14909,Dmrt3
14910,Gm17455
14911,C530005A16Rik
14912,Pcdhga12
14913,Cox7b2
14914,Tex38
14915,Serpina1a
14916,Gm10731
14917,Serpina1b
14918,Slc15a3
14919,Gm1661
14920,Gm16548
14921,Serpina1c
14922,E230016M11Rik
14923,Ccl4
14924,Olfm2
14925,Aaed1
14926,Tshr
14927,Gm6878
14928,Slx4ip
14929,Abcd1
14930,C2cd4b
14931,Gmnc
14932,Gja6
14933,Xlr4b
14934,Tdrd1
14935,Gypa
14936,Slco4a1
14937,Rpl39l
14938,Tcte1
14939,Espn
14940,Ccdc15
14941,Ube2u
14942,Rgn
14943,Cd101
14944,Cdh7
14945,Sufu
14946,AI182371
14947,Hist2h3b
14948,B230209E15Rik
14949,Zfp169
14950,Cyp2u1
14951,Gm5820
14952,Rab38
14953,Gja3
14954,Olfr140
14955,AI607873
14956,Gm2516
14957,Rad9b
14958,Rab20
14959,4930545L23Rik
14960,Lipc
14961,Gm11627
14962,Emilin3
14963,Tmem45b
14964,Zfp456
14965,Smim6
14966,Acy3
14967,Pdss2
14968,Zfp296
14969,LOC100503496
14970,Lrrc20
14971,Gm2381
14972,Acnat1
14973,Gm5136
14974,Ccdc171
14975,Xaf1
14976,Glrp1
14977,Zfp750
14978,Nfam1
14979,Nxph3
14980,1700040N02Rik
14981,Kremen2
14982,4933417D19Rik
14983,Gm3383
14984,Gm2721
14985,2310014L17Rik
14986,Olfr749
14987,4930426L09Rik
14988,Gsx1
14989,Scel
14990,Gm5087
14991,Mrps2
14992,Prkcg
14993,Ptprcap
14994,Gm15401
14995,Ttk
14996,Hsf2bp
14997,BC049762
14998,4921530L18Rik
14999,Acsm3
15000,Cyb5d1
15001,Tg
15002,Pou3f4
15003,Clcn1
15004,Tbx4
15005,Itprip
15006,Fgd1
15007,Gm6268
15008,A230028O05Rik
15009,4931440J10Rik
15010,Adam21
15011,Strc
15012,4933439C10Rik
15013,Fancd2os
15014,Prr15l
15015,Cyp4f40
15016,Tecrl
15017,Cdc20
15018,Syce1l
15019,Myom1
15020,Zfp939
15021,Bnipl
15022,Pmaip1
15023,Ccdc103
15024,CK137956
15025,Tnfrsf17
15026,Myoc
15027,Rtbdn
15028,Serpinb2
15029,Asgr1
15030,Myo1g
15031,Aloxe3
15032,Fitm1
15033,Map3k7cl
15034,Cml2
15035,Zfp69
15036,6330407A03Rik
15037,1110046J04Rik
15038,Fam186b
15039,Gmip
15040,Fndc8
15041,Fitm2
15042,Meig1
15043,Hes7
15044,Fancd2
15045,Pcdhgc3
15046,Fam83f
15047,Pkd1l3
15048,6720468P15Rik
15049,Syt15
15050,5430401F13Rik
15051,Dnahc10
15052,Plcd4
15053,Ntng2
15054,Gm16576
15055,Stmnd1
15056,Henmt1
15057,Pif1
15058,Nudt15
15059,Mmel1
15060,Muc15
15061,Ifltd1
15062,Gm9767
15063,Igsf6
15064,Trim17
15065,Fam181a
15066,Prss8
15067,Sftpc
15068,Hmgb1-rs17
15069,Eras
15070,Fam71d
15071,Ston1
15072,Siglech
15073,Dlx3
15074,Kcnt2
15075,Fam57a
15076,Rora
15077,Wdr25
15078,Adamts7
15079,Trim65
15080,Gm15645
15081,Msi1
15082,Gm14322
15083,Has2
15084,1500012K07Rik
15085,Akr1b8
15086,A430071A18Rik
15087,0610043K17Rik
15088,Dok6
15089,Aoc3
15090,Cenpf
15091,Grid2
15092,Crhr2
15093,Dfnb59
15094,Depdc1b
15095,Ttn
15096,Kcnk6
15097,Myh3
15098,Gm5039
15099,Gm20743
15100,Hdx
15101,Mir22hg
15102,Bpifb5
15103,Dpcr1
15104,Olfr1030
15105,Gm1995
15106,Gm14169
15107,Kcng3
15108,Fam26f
15109,Pcdh12
15110,A430107P09Rik
15111,Prom2
15112,Slc25a30
15113,Dyrk4
15114,2700046A07Rik
15115,Ncmap
15116,Rbm47
15117,Tmem27
15118,Zfp146
15119,Gimap5
15120,Zfyve9
15121,Gm10658
15122,Nlrc4
15123,4930563F08Rik
15124,Agbl1
15125,Pabpc2
15126,Lrrc17
15127,Car14
15128,Pcdha11
15129,Enpp6
15130,Gpr132
15131,Sdk2
15132,Ihh
15133,1700120C14Rik
15134,Wfdc2
15135,Vsig1
15136,Opn1sw
15137,Dnahc6
15138,Zcchc4
15139,Abca6
15140,Ccdc60
15141,Ncf1
15142,1700080N15Rik
15143,Masp1
15144,Ccdc135
15145,Gypc
15146,A930007I19Rik
15147,Lrrc46
15148,Slco1b2
15149,1700028E10Rik
15150,Atp6v0a4
15151,Abcc6
15152,Cyp2d9
15153,Bpifa6
15154,Irs4
15155,Olfr935
15156,1700007L15Rik
15157,Slc5a7
15158,Slamf1
15159,Slc4a5
15160,Chek2
15161,6530411M01Rik
15162,Cldn20
15163,Snx9
15164,Cnn1
15165,Apof
15166,Acvr1b
15167,Glycam1
15168,Trpm5
15169,2610035F20Rik
15170,L3mbtl4
15171,Ppl
15172,2410007B07Rik
15173,1700071K01Rik
15174,Stpg2
15175,Tmc5
15176,C030037D09Rik
15177,Vax1
15178,C1ql3
15179,Gm20597
15180,Plk1
15181,4632427E13Rik
15182,Rsl1
15183,AW011738
15184,Fam209
15185,Neurog2
15186,Rhd
15187,Thnsl2
15188,Fam19a4
15189,A630019I02Rik
15190,S100pbp
15191,H1foo
15192,Myo5c
15193,Olfr456
15194,Gm12530
15195,4930579K19Rik
15196,4930429F24Rik
15197,2610206C17Rik
15198,Adamtsl3
15199,Rimbp3
15200,Snord118
15201,Olfr544
15202,Apoc3
15203,Olfr545
15204,Plag1
15205,Mrap
15206,Synb
15207,Lrriq3
15208,Ccdc154
15209,Tmie
15210,Zfp369
15211,Efcab9
15212,Phf11b
15213,E130215H24Rik
15214,Marco
15215,2610008E11Rik
15216,Dach2
15217,Hbq1a
15218,Gal3st3
15219,Gm13293
15220,Angptl7
15221,Cngb1
15222,Dennd2d
15223,Nphs2
15224,Asb10
15225,5830444B04Rik
15226,Ins2
15227,4931430N09Rik
15228,Ascl4
15229,BC048679
15230,Cwh43
15231,Cdx1
15232,S100g
15233,Lao1
15234,Fgf23
15235,4930474N09Rik
15236,A330040F15Rik
15237,Nkapl
15238,Myoz2
15239,4930515L03Rik
15240,Nmur2
15241,Npff
15242,Iqcg
15243,Grp
15244,Tssk1
15245,BC035044
15246,Il3ra
15247,Plcz1
15248,A730020M07Rik
15249,Cdhr5
15250,Rft1
15251,Col6a4
15252,Zfp386
15253,Tmem178b
15254,Akr1c21
15255,1700065J11Rik
15256,Fut4-ps1
15257,Rdh12
15258,Sult5a1
15259,A530016L24Rik
15260,Cdk1
15261,Kcns1
15262,5730416F02Rik
15263,Tmem51as1
15264,2610524H06Rik
15265,Synpo2l
15266,BC048609
15267,Alox12e
15268,P2rx5
15269,B3gnt7
15270,Marc1
15271,Bpifb2
15272,Dpys
15273,2010002M12Rik
15274,Gm11346
15275,Padi1
15276,Etnk2
15277,Ttll9
15278,Jak3
15279,1700049L16Rik
15280,9930014A18Rik
15281,Leprel1
15282,4930451I11Rik
15283,AY358078
15284,0610040F04Rik
15285,Gm15760
15286,Piwil2
15287,4933400F21Rik
15288,Efna4
15289,Sacs
15290,Zfp97
15291,Syt2
15292,4930423M02Rik
15293,Cdh18
15294,Neurog1
15295,Abhd15
15296,2210404O07Rik
15297,Arhgef39
15298,Il4i1
15299,Gpr135
15300,1810062G17Rik
15301,Nespas
15302,Frrs1
15303,Mir218-1
15304,Chrnb3
15305,Btk
15306,Nos1
15307,Smug1
15308,Kbtbd13
15309,Khdrbs2
15310,Gm11166
15311,Cyp3a13
15312,Ttll2
15313,Gm10677
15314,Gm4951
15315,Gm17821
15316,C030029H02Rik
15317,Syne3
15318,Gm16861
15319,Ifitm10
15320,1700097N02Rik
15321,Barx1
15322,BC021767
15323,4930581F22Rik
15324,Scgb3a1
15325,Fan1
15326,Chst9
15327,Opn5
15328,Spata32
15329,Oxgr1
15330,D630013N20Rik
15331,Gpr161
15332,Pcdhac2
15333,Zmynd15
15334,Alox5
15335,Gm8773
15336,Mir719
15337,3010001F23Rik
15338,AW549542
15339,9130019P16Rik
15340,Slco1a5
15341,Rcor3
15342,Snord87
15343,Sp6
15344,Lce3b
15345,Gm8884
15346,A230001M10Rik
15347,4930524L23Rik
15348,Gm9999
15349,Napsa
15350,Nkx2-9
15351,Tulp1
15352,Bmp5
15353,Caln1
15354,Abra
15355,Prl7d1
15356,Tescl
15357,Rassf9
15358,9930012K11Rik
15359,Armc3
15360,Mir466i
15361,Schip1
15362,Btbd8
15363,Sytl4
15364,Ankar
15365,Mir744
15366,Ada
15367,1700024P16Rik
15368,Tram2
15369,Spdl1
15370,5430402O13Rik
15371,Wars2
15372,Ldhal6b
15373,Lyzl4
15374,5430405H02Rik
15375,5330413P13Rik
15376,Hhipl2
15377,Slc6a12
15378,Elf5
15379,Lad1
15380,Lhcgr
15381,Olfr1301
15382,Fmo6
15383,Uxs1
15384,Nrl
15385,Gab3
15386,Xpnpep3
15387,Olfr691
15388,Ear1
15389,Zfp809
15390,Ap5b1
15391,Snord64
15392,Sv2c
15393,Lrrn4cl
15394,Rnf17
15395,Skor1
15396,Il12a
15397,Vmn2r18
15398,Wfikkn2
15399,Aurkb
15400,Tmem138
15401,Alx1
15402,Sertad3
15403,Prdm12
15404,Gm9705
15405,Lpcat1
15406,4933413J09Rik
15407,Gm11435
15408,Slc2a4
15409,Snrnp35
15410,Klrk1
15411,F2rl3
15412,Gm20199
15413,Has1
15414,Gm6225
15415,Was
15416,Lrit2
15417,Drd4
15418,1700012I11Rik
15419,Pde3a
15420,Wbscr25
15421,Pcdhga8
15422,Gm4890
15423,Cyp4f17
15424,Gm10649
15425,Mef2b
15426,Mirlet7d
15427,Lipf
15428,Matn1
15429,Pex11c
15430,L1td1
15431,Rapsn
15432,Mcmdc2
15433,Mlph
15434,Cd46
15435,Cd4
15436,Fbxo24
15437,Azgp1
15438,Ninj2
15439,Lrg1
15440,Spt1
15441,9430021M05Rik
15442,Kcng1
15443,F12
15444,Upb1
15445,Trim38
15446,Gins1
15447,Olfr1009
15448,Olfr448
15449,Evpl
15450,Nxnl2
15451,Plekhg4
15452,Olfr78
15453,Sstr2
15454,Obp2b
15455,Rtp2
15456,Olfr44
15457,Acss3
15458,G6pd2
15459,Tnfaip8l1
15460,Nfatc4
15461,Zbbx
15462,Ccdc147
15463,Olfr665
15464,Gm15787
15465,Aox3l1
15466,Maats1
15467,Gldn
15468,A630001G21Rik
15469,Olfr131
15470,C3
15471,Scarna3b
15472,Cml3
15473,Arl14epl
15474,Gm10389
15475,1700048M11Rik
15476,Ankef1
15477,Pik3ap1
15478,Tc2n
15479,Myh4
15480,Sspo
15481,Cytip
15482,2410137F16Rik
15483,4933425H06Rik
15484,Olfr914
15485,Eya4
15486,Slc17a8
15487,Xpo4
15488,Gdap10
15489,5730412P04Rik
15490,1700015F17Rik
15491,Klf1
15492,Itgb3
15493,Rho
15494,Fam19a1
15495,Oas1h
15496,Epx
15497,Ttll13
15498,Atp6v0c
15499,Socs1
15500,Gm6484
15501,Ly75
15502,Apoh
15503,Olfr597
15504,H2-M10.3
15505,Fads6
15506,Ermap
15507,1700001K23Rik
15508,Klf17
15509,4930592I03Rik
15510,Calcb
15511,Spata18
15512,Tpte
15513,Cd209b
15514,D330041H03Rik
15515,Mfsd7a
15516,Nek10
15517,Shbg
15518,Foxm1
15519,Ercc6l
15520,Tm4sf4
15521,Slpi
15522,Mmp28
15523,Daf2
15524,Scd4
15525,Olfr554
15526,Adamts14
15527,Vill
15528,Nudt17
15529,Muc2
15530,Krt23
15531,Srd5a2
15532,Tbx1
15533,Tnfsf9
15534,Odf3l2
15535,Olfr115
15536,P2ry2
15537,9230115E21Rik
15538,E130218I03Rik
15539,A430093F15Rik
15540,Snora21
15541,Olfr1014
15542,Adamts12
15543,A330032B11Rik
15544,Tnfrsf10b
15545,Ern1
15546,Tnnc1
15547,E330012B07Rik
15548,Scn11a
15549,Insl6
15550,Art1
15551,Vnn3
15552,Gbp8
15553,Dydc2
15554,Gm19277
15555,Ahrr
15556,Tbrg3
15557,Jph2
15558,6230400D17Rik
15559,Erg
15560,Dsc1
15561,Mir1191
15562,5830403L16Rik
15563,Skint3
15564,C8g
15565,Dmgdh
15566,Fmo2
15567,Rel
15568,Dgkq
15569,5430427O19Rik
15570,5730405O15Rik
15571,Muc13
15572,A730046J19Rik
15573,2310068J16Rik
15574,Tshb
15575,Mtl5
15576,Cd84
15577,Atf7
15578,Guca1a
15579,D630023F18Rik
15580,Nxf3
15581,1810019J16Rik
15582,Nxpe4
15583,Gata3
15584,C1rl
15585,Vmn1r177
15586,Hcrt
15587,Gm14124
15588,Ucp3
15589,Efcab11
15590,4933406C10Rik
15591,Rnu11
15592,1700003M02Rik
15593,Gm14405
15594,2310039L15Rik
15595,Gm5441
15596,Msx3
15597,Kcnrg
15598,Gm6583
15599,Psors1c2
15600,Tssk6
15601,Inhbe
15602,Trib3
15603,Gm10509
15604,Ces1a
15605,Nkx2-4
15606,Aipl1
15607,Klf14
15608,5033406O09Rik
15609,Gm20605
15610,Actrt3
15611,Dnahc17
15612,Bspry
15613,Gm4907
15614,Tead4
15615,Gm11149
15616,Cpb1
15617,Ccdc146
15618,Ube2l6
15619,Gulo
15620,Rgs22
15621,BC021891
15622,Ect2l
15623,4933432G23Rik
15624,Klb
15625,Tcte2
15626,Glis1
15627,4930578M01Rik
15628,Tmod4
15629,Gm15471
15630,Glipr1
15631,Ly6g6f
15632,Ctnna3
15633,Mlf1ip
15634,Gcg
15635,Casq1
15636,Gm1631
15637,Evi5l
15638,Mettl21e
15639,4933427D06Rik
15640,Klhl38
15641,Spn
15642,Tulp2
15643,Nkx2-2as
15644,Cdk6
15645,Zkscan7
15646,2210416O15Rik
15647,Ttc18
15648,Defb20
15649,Isl1
15650,Mcpt8
15651,Ccdc68
15652,Tmem71
15653,Sult2a7
15654,Katnal2
15655,AU015836
15656,Gucy2c
15657,Mir9-2
15658,Sprtn
15659,Catsperg2
15660,Ndufs5
15661,4930465A12Rik
15662,Mettl13
15663,Hcrtr1
15664,Ccdc108
15665,4921509C19Rik
15666,1700001J11Rik
15667,Gm16982
15668,Gm10375
15669,Vmn1r209
15670,Angptl3
15671,Exo1
15672,0610039K10Rik
15673,Zfp957
15674,Ly6i
15675,Gm13051
15676,4931403G20Rik
15677,Nlrp4f
15678,Dsp
15679,4930412O13Rik
15680,Abcb5
15681,Gm5577
15682,Fabp4
15683,Plbd1
15684,Gm10785
15685,Tmc6
15686,Obscn
15687,Csf2rb2
15688,A630095N17Rik
15689,Aldh3a1
15690,Acot4
15691,Col5a3
15692,Krt25
15693,4933417O13Rik
15694,Tdrd6
15695,Snora2b
15696,4933401D09Rik
15697,Zfp108
15698,Slc34a3
15699,Rpgrip1
15700,Madcam1
15701,Dspp
15702,Gata6
15703,Fcgr4
15704,Vmn2r85
15705,Acp5
15706,Slc10a5
15707,H19
15708,Ghrh
15709,Olfr1202
15710,Aadac
15711,Olfr39
15712,Gpx2
15713,Msln
15714,Acpp
15715,Cyp1a2
15716,Olfr1204
15717,Stox1
15718,Rhox4b
15719,Prss48
15720,Pcdhga2
15721,Fsd2
15722,AU015228
15723,4930547E14Rik
15724,Prdm14
15725,Gm6994
15726,Gm1966
15727,Npsr1
15728,Kif6
15729,Serpinb1c
15730,Wt1
