,gene
10056,Tmc3
10057,Wdr76
10058,Ung
10059,1700052K11Rik
10060,4931440P22Rik
10061,Tmem219
10062,Med29
10063,Atp7a
10064,Pes1
10065,Prrg1
10066,Triqk
10067,Tmem243
10068,3230401D17Rik
10069,Znrd1as
10070,Chuk
10071,Mir3064
10072,1810009A15Rik
10073,Arhgap24
10074,Gpr111
10075,Urb1
10076,Gm19710
10077,Rhbdd2
10078,Dut
10079,Blvrb
10080,Smim18
10081,Wipf1
10082,Tmem42
10083,Cops7b
10084,Pmp22
10085,Dram2
10086,Sox11
10087,Lsm7
10088,Cacng2
10089,Mov10
10090,Frat1
10091,Chrm4
10092,Cys1
10093,Ramp2
10094,Akt1s1
10095,Chrna7
10096,Gm13845
10097,Ddc
10098,Prpf38a
10099,Stx2
10100,Ppil3
10101,Nfkbil1
10102,Zzef1
10103,Sacs
10104,Cyb561d2
10105,Actn1
10106,Smpdl3b
10107,Cpt2
10108,Tmem40
10109,Alk
10110,Colec12
10111,Trmu
10112,Sh3bp1
10113,Dcdc2b
10114,Tmem104
10115,Tnfaip1
10116,9530077C05Rik
10117,Slc41a3
10118,Flywch1
10119,Nit2
10120,Pigv
10121,Asb5
10122,Gm15612
10123,Wee1
10124,Taf6
10125,Mog
10126,Tspan33
10127,Zfp316
10128,Perp
10129,Nlrp1c-ps
10130,Gpr165
10131,Cit
10132,Zfp367
10133,Lrrn1
10134,Osbpl5
10135,Cln6
10136,Efhc2
10137,Pcna
10138,Eya2
10139,Cdk5rap3
10140,Ttc8
10141,Rbm19
10142,Pvalb
10143,Mafb
10144,Chadl
10145,Rpa2
10146,2610015P09Rik
10147,Zfp39
10148,Cenpw
10149,Zdhhc1
10150,Arhgap39
10151,E130003G02Rik
10152,Mapk12
10153,5930438M14Rik
10154,Ccdc23
10155,Dok5
10156,Lama5
10157,Isoc2b
10158,Gjd2
10159,Ube2e1
10160,5730403I07Rik
10161,Crcp
10162,Lgr6
10163,Dmgdh
10164,Pla2g4b
10165,Snhg6
10166,Pcdhga6
10167,Cep78
10168,Rad23a
10169,Ttc30a1
10170,Abtb1
10171,Chaf1a
10172,Hspb7
10173,Rpp38
10174,Osbpl11
10175,Ccdc14
10176,Serpinb1a
10177,3632454L22Rik
10178,Abhd2
10179,Dusp10
10180,2610019E17Rik
10181,5730480H06Rik
10182,Zbtb24
10183,Zbed4
10184,Tbc1d8b
10185,Fbxo25
10186,Trim26
10187,Ahcy
10188,Rnf169
10189,Pfdn4
10190,Myo16
10191,Tmem62
10192,Ntmt1
10193,Uqcc
10194,Tmem38b
10195,Myo7a
10196,Kifc3
10197,Plk1s1
10198,Ccnt2
10199,Abhd17c
10200,Ankrd13a
10201,Zfp507
10202,Galnt9
10203,Cmbl
10204,Zfp354b
10205,Cmtm8
10206,F730043M19Rik
10207,Ppp1r14a
10208,Tmem181b-ps
10209,Adat2
10210,Etohd2
10211,Mrps28
10212,Unkl
10213,Rad54l
10214,Ctf1
10215,Diablo
10216,Slc30a10
10217,B3gntl1
10218,Prtn3
10219,Xpc
10220,Slc12a7
10221,Churc1
10222,Creld2
10223,E2f3
10224,Slc46a1
10225,Arhgap20
10226,Myc
10227,1810062O18Rik
10228,Lmnb2
10229,Adam8
10230,Tgfb2
10231,Zglp1
10232,Impdh1
10233,BC052040
10234,1700013G23Rik
10235,Bend3
10236,Snx11
10237,Zfp697
10238,Trmt6
10239,Epb4.1
10240,Ptgs2
10241,Gtpbp5
10242,2410137F16Rik
10243,Cd34
10244,Hs3st5
10245,Smg9
10246,Mcm8
10247,Spata9
10248,Kctd20
10249,Hebp2
10250,Trim62
10251,Eri1
10252,Wdr24
10253,Zbtb25
10254,Knstrn
10255,Alg9
10256,Zfand2b
10257,Gnpnat1
10258,Trdn
10259,Pcdhb22
10260,Fsd1l
10261,Nfyb
10262,Gpr88
10263,Ikzf4
10264,Stk10
10265,Cpne5
10266,Egr3
10267,Unc5b
10268,Ddo
10269,Fam171a2
10270,Cspp1
10271,Mvd
10272,Pacrg
10273,Gpr25
10274,Ccdc94
10275,5330417C22Rik
10276,Rbm12b1
10277,Coq9
10278,Pibf1
10279,Mrpl47
10280,Cbx1
10281,Ccdc13
10282,Fa2h
10283,Tgds
10284,Hist1h2bj
10285,4930539E08Rik
10286,4933431E20Rik
10287,Foxp3
10288,Spink10
10289,Irs2
10290,Ppp1r13l
10291,Tmem110
10292,Polr1b
10293,Slc7a6
10294,Zfp318
10295,Hist1h2bb
10296,B3galt6
10297,Igf2bp2
10298,Psen1
10299,Ccdc73
10300,Zfp933
10301,Ppp6r2
10302,Sla2
10303,Msh2
10304,Cyp2u1
10305,A230056P14Rik
10306,Map3k15
10307,Slc25a47
10308,Anxa9
10309,A230057D06Rik
10310,Tmub1
10311,Tph1
10312,Ky
10313,Phka2
10314,Emp3
10315,Adarb2
10316,Vps18
10317,Frmd5
10318,Tpsg1
10319,Lpcat4
10320,Spire2
10321,Rrp12
10322,Tmem180
10323,Xpa
10324,Ttyh2
10325,Ppih
10326,E2f1
10327,Ccdc138
10328,Ppp2r1b
10329,Kit
10330,Mettl6
10331,Ephb1
10332,Adamts19
10333,Bre
10334,Tsen2
10335,Lin54
10336,Osr1
10337,Col25a1
10338,Kazald1
10339,Cdh13
10340,Hapln2
10341,Ick
10342,Supt3
10343,Rev1
10344,Tnfrsf13c
10345,Kdm5c
10346,Epha6
10347,Sirt6
10348,Edn3
10349,Man1a
10350,Ccdc148
10351,Jag1
10352,Shmt2
10353,Mex3b
10354,Fbxo5
10355,Afap1l1
10356,Ccdc66
10357,Cdca7l
10358,Ccdc130
10359,Mei4
10360,Dmap1
10361,Adck4
10362,Mettl22
10363,Sntg1
10364,Ccnj
10365,Zfp472
10366,Katnb1
10367,9330162012Rik
10368,Mpst
10369,Zkscan2
10370,Tslp
10371,Miip
10372,Zfp13
10373,Raver1-fdx1l
10374,Aff3
10375,2010111I01Rik
10376,Mdm1
10377,Usp49
10378,Parp11
10379,Thoc3
10380,9430091E24Rik
10381,Ippk
10382,Sbno2
10383,2610305D13Rik
10384,Bbx
10385,Smap1
10386,Egln3
10387,Pcgf1
10388,Spa17
10389,Siah2
10390,BC053749
10391,Ctnnbl1
10392,Narf
10393,Dcc
10394,1810010H24Rik
10395,Ptgs1
10396,Wdr61
10397,Fbxo32
10398,Rnf26
10399,Suox
10400,Crabp2
10401,Ccdc64b
10402,Tradd
10403,Clec9a
10404,Zbtb22
10405,Stk30
10406,Scx
10407,Elk4
10408,Bnc2
10409,Ptpn23
10410,Map10
10411,Zfp40
10412,4930430F08Rik
10413,Atrip
10414,Mapk11
10415,Mcc
10416,Asnsd1
10417,Fcer1g
10418,Tmem87a
10419,Tuba8
10420,Mthfd2
10421,Rps6ka4
10422,P2ry2
10423,Dph2
10424,Tarsl2
10425,Zfp711
10426,Ddx28
10427,Bcl3
10428,Dok3
10429,Gpx7
10430,Lyl1
10431,9530051G07Rik
10432,Iffo1
10433,Iqcb1
10434,Atg4d
10435,Nkpd1
10436,Ddx20
10437,Polr3h
10438,Tcf3
10439,Exog
10440,Zfp276
10441,Gstz1
10442,Pdzrn3
10443,Zfp689
10444,A930013F10Rik
10445,Rab4a
10446,Agtrap
10447,Zfp334
10448,Acbd6
10449,Rpph1
10450,Pcdhb18
10451,Rhcg
10452,Mtg1
10453,Pih1d1
10454,Phxr4
10455,Cables1
10456,9130221H12Rik
10457,Abca9
10458,Meig1
10459,Nkap
10460,Mthfd1l
10461,Ptpla
10462,Zfp41
10463,Ino80e
10464,Cd2bp2
10465,C1ql1
10466,Enc1
10467,AI413582
10468,Leap2
10469,Mrpl37
10470,Mis12
10471,Zc3h12b
10472,Chac2
10473,Ccser1
10474,Spint2
10475,Itpkc
10476,Hic2
10477,Ttc23
10478,D330050I16Rik
10479,Pcdh15
10480,Zc3hc1
10481,Tysnd1
10482,Kif7
10483,Armc9
10484,Ifit1
10485,Snora34
10486,Osgepl1
10487,Dnajb3
10488,Slc50a1
10489,Slc44a1
10490,Frem1
10491,Prr14
10492,Mmp16
10493,Gm13298
10494,Gm8801
10495,Kcnn1
10496,Wrap53
10497,Xdh
10498,Tctex1d2
10499,Tubgcp4
10500,Rasl10a
10501,Padi2
10502,Meis3
10503,Zfp74
10504,Cep63
10505,Adra2a
10506,Arl5c
10507,Heatr6
10508,Tecpr2
10509,Rnf128
10510,Stap1
10511,Lipo1
10512,4933400F21Rik
10513,Hrh3
10514,9230110C19Rik
10515,Dclre1b
10516,A830082K12Rik
10517,Wdr48
10518,Phlpp2
10519,Recql5
10520,BC048507
10521,St6galnac2
10522,Ppcs
10523,P4htm
10524,Gm5512
10525,Rbm41
10526,Zfa-ps
10527,Col7a1
10528,Exoc6b
10529,Med26
10530,Zfp111
10531,Tex15
10532,Dhrs7b
10533,Cklf
10534,Cep76
10535,Hist1h2ba
10536,Mettl2
10537,Prkdc
10538,Ache
10539,Ptpre
10540,1810011O10Rik
10541,Hspb11
10542,Mfsd10
10543,Nup210
10544,Ifi30
10545,Dnahc7b
10546,Zscan29
10547,Deaf1
10548,Dhx35
10549,Dyrk1b
10550,Klf12
10551,Il20ra
10552,Ring1
10553,Gucy2g
10554,1700003M07Rik
10555,Gsap
10556,Prss53
10557,Vav3
10558,Repin1
10559,Hibch
10560,Lyrm2
10561,Aldh18a1
10562,C1galt1
10563,Garem
10564,Hist1h2bp
10565,Gzmm
10566,Kcnk12
10567,Cwf19l1
10568,Dnahc2
10569,Inhbb
10570,Syce2
10571,Trim45
10572,Bcas3
10573,Phf16
10574,Zfp418
10575,Tspan6
10576,Ttc16
10577,2410076I21Rik
10578,Ap4e1
10579,Wdr91
10580,N4bp2
10581,Cwc25
10582,Prim2
10583,Efs
10584,Abca7
10585,Zfp787
10586,Pdik1l
10587,Pias4
10588,Polr2d
10589,Ero1l
10590,A230050P20Rik
10591,Gm14169
10592,Ctdp1
10593,Sowaha
10594,Zfp82
10595,Slc36a1
10596,Mrs2
10597,Clcn6
10598,Fam212a
10599,Ttll12
10600,Anapc2
10601,Sh3bp2
10602,Thbs1
10603,Dnajb12
10604,Tmem107
10605,Nudt18
10606,Pde3b
10607,Zfp551
10608,A230070E04Rik
10609,Rab32
10610,Entpd6
10611,Dus1l
10612,Micall2
10613,Snord52
10614,Pxmp4
10615,Uhrf1bp1
10616,3110002H16Rik
10617,P4ha3
10618,Npffr2
10619,Golph3l
10620,AW209491
10621,Galnt13
10622,Prelp
10623,Mal2
10624,Sptssa
10625,Fars2
10626,Clec3b
10627,Caprin2
10628,Ppp1r3g
10629,Tmem29
10630,Usp40
10631,Pkd1
10632,Birc5
10633,Lhpp
10634,Ttc26
10635,Epha2
10636,Rdm1
10637,Prrg2
10638,Derl2
10639,Dpy19l4
10640,Gal
10641,Snhg8
10642,Gm3414
10643,Zfp280b
10644,Rph3a
10645,Rabgef1
10646,Mki67
10647,AA987161
10648,Tssc1
10649,Kdelc2
10650,Atxn7l1
10651,Myadm
10652,Pnldc1
10653,Foxd1
10654,Parp12
10655,Bloc1s2a
10656,Msrb2
10657,Tyw1
10658,Zfp866
10659,Ganc
10660,Taf9b
10661,Rin1
10662,AW551984
10663,Mfsd4
10664,Vash2
10665,Ccdc18
10666,Cdk1
10667,Crtap
10668,Trhr
10669,Echdc2
10670,Pthlh
10671,Doc2a
10672,Npl
10673,Fan1
10674,Ppapdc3
10675,Gm3696
10676,Nlgn1
10677,Mvb12a
10678,Taf4b
10679,Plk5
10680,Daglb
10681,Lima1
10682,Slc25a42
10683,Baiap2l1
10684,Tfb1m
10685,Tpgs2
10686,Cdca8
10687,Zbed3
10688,Polr3c
10689,Slc25a38
10690,Myom1
10691,Hps5
10692,Klhl11
10693,Pfkfb4
10694,Dnajc12
10695,Slc25a24
10696,Vcan
10697,Nol3
10698,Nup133
10699,Kcnj9
10700,Pex13
10701,Pwp2
10702,Shroom3
10703,Dedd2
10704,Fbxl12
10705,Klf11
10706,Abcc9
10707,Ndufab1
10708,Olfr187
10709,Ctdspl
10710,Acvr2b
10711,Parm1
10712,Cacng7
10713,Specc1
10714,Dynlt1f
10715,Zfp768
10716,Abcb8
10717,Parp14
10718,Mis18bp1
10719,Mnat1
10720,Zfp189
10721,Yipf1
10722,Rbl2
10723,Lrrc33
10724,Timm21
10725,Asb6
10726,Cdc14b
10727,Mthfsd
10728,Alg8
10729,Loxl3
10730,Kif2c
10731,Fgd6
10732,Icam1
10733,Pbx4
10734,Dusp15
10735,Tmem101
10736,Cyb5d2
10737,Smim19
10738,Cldn19
10739,Nup214
10740,Clybl
10741,C2cd2
10742,Cers6
10743,Gm3500
10744,Trpm2
10745,Ttf1
10746,Slc25a26
10747,Asun
10748,Flot1
10749,Mtag2
10750,Nrde2
10751,Tle6
10752,Mtfr1
10753,Vwa5b2
10754,Usb1
10755,Mocos
10756,Cxcl9
10757,Alms1
10758,Rhov
10759,Cox6b2
10760,Xkr8
10761,Parp16
10762,Ppp6c
10763,Arhgap25
10764,Vac14
10765,Foxo4
10766,Tmprss9
10767,Pck2
10768,Ptpn20
10769,Zdhhc15
10770,Arhgap11a
10771,Apool
10772,Gcat
10773,Atl3
10774,Kcnk2
10775,Jpx
10776,Sfn
10777,Arsg
10778,Coq3
10779,Nynrin
10780,Blnk
10781,Spock2
10782,Gltpd1
10783,4933426M11Rik
10784,Snord99
10785,Smyd1
10786,Cdc25b
10787,Proser2
10788,Prkch
10789,Kifc1
10790,Haus4
10791,Cpxm2
10792,Smad9
10793,1190002F15Rik
10794,Gins4
10795,Fcgr3
10796,Helz
10797,Gm15319
10798,Slc25a20
10799,Lpar6
10800,Rims1
10801,Mgat4c
10802,Serinc2
10803,Wwc1
10804,Eya1
10805,Neurl2
10806,Ak7
10807,Ppil6
10808,Ppard
10809,Gla
10810,Ikbkb
10811,She
10812,Cd151
10813,Fam92b
10814,2810013P06Rik
10815,Proser1
10816,Abcg3
10817,Gsdmcl-ps
10818,Commd1
10819,Lyz2
10820,Acad12
10821,F13a1
10822,Fam115a
10823,Fam110a
10824,Dapk2
10825,Lman1l
10826,Foxf2
10827,Tmem204
10828,Tgif2
10829,Ccdc115
10830,Alx4
10831,Tsnaxip1
10832,Col4a6
10833,Pxdc1
10834,Arhgap6
10835,Phyhd1
10836,Sdk1
10837,Trmt61b
10838,C1s
10839,Thsd1
10840,Gm12191
10841,Zc2hc1c
10842,Laptm5
10843,Ly6a
10844,Tmem248
10845,Snap29
10846,Hmgn5
10847,Mettl1
10848,Arid5a
10849,Zfp558
10850,Zfp286
10851,Col4a5
10852,Kpna2
10853,4922501C03Rik
10854,Col9a3
10855,2010012O05Rik
10856,Polr3g
10857,Ifitm1
10858,Itga1
10859,Tut1
10860,Fchsd1
10861,Bbs9
10862,Cd36
10863,1700029J07Rik
10864,Cd209f
10865,Tmem37
10866,Bmp2k
10867,H2-T10
10868,Zfp808
10869,Wnt9a
10870,Uggt2
10871,Prim1
10872,Pard3
10873,Dhrs3
10874,Isg20
10875,Malt1
10876,Cdca4
10877,Dyx1c1
10878,Dock2
10879,Esyt1
10880,Lrp5
10881,Elfn2
10882,Anxa3
10883,Serac1
10884,Pgap3
10885,Acvrl1
10886,Stxbp2
10887,Emid1
10888,Dvl3
10889,Olfr1000
10890,Susd3
10891,Clec14a
10892,Akr1c13
10893,Nrtn
10894,Agpat2
10895,Rnase4
10896,Ddx59
10897,Cchcr1
10898,Pycard
10899,Gm12992
10900,Tph2
10901,Gm6710
10902,Fyb
10903,Hs3st3a1
10904,Pstk
10905,Plagl2
10906,G6pd2
10907,Galm
10908,Icam2
10909,Tatdn1
10910,Nkx2-2
10911,Asic4
10912,Uty
10913,Lace1
10914,Trpm6
10915,Pura
10916,Cacnb2
10917,Arl4c
10918,Bdh2
10919,Isoc2a
10920,Lilrb4
10921,Fibcd1
10922,Tfeb
10923,Robo4
10924,Fam228a
10925,Rgs5
10926,P2ry13
10927,Pcdhb3
10928,Pet117
10929,Lypd1
10930,Nt5dc2
10931,Nfkbiz
10932,Prrt4
10933,Hdac7
10934,1700073E17Rik
10935,Mlf1ip
10936,Aloxe3
10937,Zfp956
10938,Zfp867
10939,Rfx4
10940,Grik1
10941,Leprel2
10942,AI836003
10943,2610301G19Rik
10944,L3mbtl4
10945,Itga3
10946,Pik3ap1
10947,Eif2ak4
10948,Agphd1
10949,Il18bp
10950,Bglap
10951,B930041F14Rik
10952,C87436
10953,Alkbh7
10954,Mob3b
10955,Pir
10956,D630041G03Rik
10957,Slc25a13
10958,Fgfrl1
10959,Tmem97
10960,Nipa2
10961,Gmnn
10962,Thpo
10963,Itpripl2
10964,Nxph4
10965,Olfml3
10966,Ydjc
10967,Hpcal1
10968,Sh2b3
10969,Fpgs
10970,Lcn2
10971,Eno4
10972,E130215H24Rik
10973,Mospd2
10974,Abcc4
10975,Des
10976,Sass6
10977,Mcm4
10978,Aplnr
10979,Samd12
10980,Leng9
10981,Gm10635
10982,Fmod
10983,Fam122a
10984,Nanos1
10985,Ms4a7
10986,Gjc1
10987,Atp4a
10988,Fam72a
10989,Lrrc27
10990,Aldh1a3
10991,Gimap6
10992,Pms1
10993,Irf8
10994,Zfp248
10995,Fabp12
10996,Arf5
10997,Gm15417
10998,5730508B09Rik
10999,Peg10
11000,Smpx
11001,Cdk10
11002,Clec10a
11003,Fignl1
11004,Smo
11005,F5
11006,2810055G20Rik
11007,Lgals9
11008,Elfn1
11009,Zc3h8
11010,Cpne2
11011,D10Wsu102e
11012,Stat5a
11013,Maf
11014,Mphosph6
11015,Slc35d1
11016,Mblac1
11017,Spns3
11018,Nkd1
11019,Gm10033
11020,Glra4
11021,Taf5
11022,Zfp263
11023,Tie1
11024,Dnaic1
11025,Kcng4
11026,B4galnt4
11027,Pigs
11028,Fastkd1
11029,Zbbx
11030,Clec7a
11031,Nsdhl
11032,Bpifb4
11033,Klhl32
11034,Ahr
11035,Dnajb14
11036,Sh3gl1
11037,Umodl1
11038,Zfp105
11039,Aox3
11040,Mpz
11041,Kctd9
11042,Lrfn3
11043,S100pbp
11044,Ttc12
11045,Coro2a
11046,Myrip
11047,Mapk7
11048,Nufip1
11049,Cdk6
11050,Zc3hav1
11051,Pvrl2
11052,Plekhg5
11053,Spata1
11054,Eogt
11055,Fbxo36
11056,Rho
11057,Ftsjd1
11058,Slfn14-ps
11059,Gstm7
11060,Tfdp2
11061,Rps6ka5
11062,Ccna2
11063,Lama1
11064,Gprc5c
11065,Tnip1
11066,Entpd2
11067,Esyt3
11068,Heph
11069,Gpr62
11070,Plk3
11071,Zfp821
11072,Lat
11073,Fam179a
11074,Zkscan6
11075,Vamp1
11076,Kansl1l
11077,Paqr6
11078,Egfl8
11079,Fst
11080,Slc38a6
11081,Clec5a
11082,9930013L23Rik
11083,Nfatc1
11084,Med18
11085,2610034B18Rik
11086,Arap3
11087,Prodh
11088,Tcaim
11089,Stra6
11090,Cdk5rap1
11091,Ltk
11092,Alyref2
11093,Mospd1
11094,Sowahb
11095,Plcd3
11096,Zfp708
11097,Mki67ip
11098,Klhl25
11099,Nfatc2
11100,Cyb5r1
11101,Dock5
11102,Rtp4
11103,Mycbp
11104,Tmem51
11105,Spats2
11106,Lmcd1
11107,Ptger1
11108,Zfp7
11109,Abca8a
11110,Zfp229
11111,Sntb1
11112,Fbln2
11113,Lyplal1
11114,Zan
11115,Kif20b
11116,Ccdc82
11117,Fkbp3
11118,Itpripl1
11119,Shisa2
11120,Nme5
11121,Ubl4
11122,Slc43a2
11123,Tgfbr1
11124,Cx3cr1
11125,Caps2
11126,Gm15713
11127,Zfp759
11128,Pabpc4l
11129,Dom3z
11130,Myh11
11131,Smc1b
11132,Ttc39a
11133,Dopey2
11134,Slc22a5
11135,Csnk2a2
11136,Pth1r
11137,Scarna13
11138,Frmpd1
11139,Zfp101
11140,Ap5s1
11141,Armcx4
11142,2610005L07Rik
11143,Abca8b
11144,Fcgr2b
11145,Arl16
11146,Mylip
11147,Zfp467
11148,Antxr2
11149,Elmsan1
11150,C230081A13Rik
11151,Kif13a
11152,A2m
11153,Napsa
11154,Bhmt
11155,4933407K13Rik
11156,2410137M14Rik
11157,Gp5
11158,Nmi
11159,Ifih1
11160,Bbs7
11161,Sept5
11162,Gm16548
11163,Adamts5
11164,Ptplad2
11165,Setmar
11166,Ltbp2
11167,Itih2
11168,AA414768
11169,Trerf1
11170,Atpbd4
11171,4930414L22Rik
11172,Dyrk3
11173,Scn4b
11174,Lipt1
11175,Rcsd1
11176,Hpdl
11177,Olfr461
11178,Cap1
11179,Ifi204
11180,2310015A10Rik
11181,BC006965
11182,Marveld1
11183,Hnrnpul1
11184,1700016K19Rik
11185,Cr1l
11186,Gpr3
11187,Zfyve19
11188,Fhod1
11189,Ccdc80
11190,Slc2a12
11191,Prokr2
11192,Zbtb42
11193,Paqr7
11194,Gemin8
11195,Sat2
11196,Prickle3
11197,Rint1
11198,Mrps22
11199,Tnc
11200,Adamts12
11201,1110065P20Rik
11202,Tigd2
11203,Cd33
11204,Zfp677
11205,Cd82
11206,Adi1
11207,Noc4l
11208,Pdlim2
11209,Armc10
11210,Tatdn3
11211,Ephx1
11212,Psmd10
11213,Trabd2b
11214,Pomt2
11215,Nadsyn1
11216,Agpat9
11217,Mtr
11218,Lsm10
11219,Ago3
11220,Smagp
11221,Nek8
11222,Bcdin3d
11223,Kif26a
11224,Rab7l1
11225,4921530L18Rik
11226,Ehhadh
11227,4931440F15Rik
11228,4930577N17Rik
11229,Tamm41
11230,Rps6ka1
11231,Trim34a
11232,Tmem181a
11233,Sorbs3
11234,Nfya
11235,Tmem229b
11236,Ybey
11237,Nuak2
11238,Slco4a1
11239,Emr1
11240,2310008H04Rik
11241,Pomt1
11242,Matn4
11243,Gng8
11244,Slc22a2
11245,Sfxn4
11246,Mis18a
11247,Rfxank
11248,Sfrp4
11249,9530091C08Rik
11250,Ms4a6d
11251,Gart
11252,Dusp18
11253,Slc9b2
11254,Exoc6
11255,Myo1f
11256,Tfdp1
11257,Engase
11258,Tifa
11259,Cped1
11260,D8Ertd82e
11261,Terf1
11262,Ppfibp2
11263,Cep192
11264,D330022K07Rik
11265,Fam198b
11266,Dnajc14
11267,Srd5a3
11268,Rad50
11269,Kcnu1
11270,Rara
11271,Nlrx1
11272,Fbxo17
11273,Itga6
11274,Rxra
11275,Tox
11276,Alkbh1
11277,Trp63
11278,Trit1
11279,Ints8
11280,2010107G23Rik
11281,2310009B15Rik
11282,Mrpl27
11283,Map2k5
11284,Kcnn4
11285,Adamts3
11286,Ephb3
11287,Kdm1b
11288,Pcsk1
11289,Gm6578
11290,Arv1
11291,Capn5
11292,Dus3l
11293,Hunk
11294,Pllp
11295,Cdc25a
11296,Ppic
11297,Igfbp3
11298,Cybrd1
11299,Rgmb
11300,Dhx29
11301,Cyp26b1
11302,Tctn2
11303,Fkbp11
11304,Kif18a
11305,Iws1
11306,Zdhhc18
11307,1700105P06Rik
11308,Rab27a
11309,Mxra8
11310,Gpc4
11311,Zfp874b
11312,Fam184b
11313,Wnt5b
11314,Swt1
11315,Col15a1
11316,Havcr2
11317,Rab36
11318,Slc38a11
11319,Arid3a
11320,Gm9958
11321,E130307A14Rik
11322,Azi1
11323,Snx21
11324,9030617O03Rik
11325,Siae
11326,Pla2g4e
11327,Ankrd37
11328,Ms4a6b
11329,Mmrn2
11330,Kdm5d
11331,Abcg2
11332,Vgll4
11333,Sema4f
11334,3830408C21Rik
11335,5730408K05Rik
11336,Atp13a5
11337,Bcl10
11338,Zfp449
11339,Hdac10
11340,4930412C18Rik
11341,Tmem231
11342,Ripply2
11343,Cep57l1
11344,Tap2
11345,B4galt1
11346,Adam12
11347,H2-Ab1
11348,Car5b
11349,Rtkn
11350,Tmem203
11351,Selenbp2
11352,Mum1
11353,Gcnt4
11354,Apc2
11355,Serpinc1
11356,2610019F03Rik
11357,Cd209d
11358,Tprn
11359,Gpr89
11360,Igfbp6
11361,A830080D01Rik
11362,Slc37a3
11363,9030025P20Rik
11364,Gm12060
11365,Brca1
11366,Snora69
11367,Cacng4
11368,Zfp780b
11369,Tpmt
11370,Hspb2
11371,Crybg3
11372,Ltc4s
11373,Slc38a5
11374,B3galt4
11375,Rrs1
11376,Tex30
11377,Pigu
11378,Mipol1
11379,Snx8
11380,Gm6878
11381,Lilrb3
11382,Zfp607
11383,Hormad2
11384,Pramel3
11385,Epb4.1l4b
11386,Zfp593
11387,Pf4
11388,Pkd2l2
11389,Armc6
11390,B830017H08Rik
11391,Aif1l
11392,Plekha7
11393,Zfp174
11394,Fbn1
11395,Med30
11396,5530601H04Rik
11397,Olfr1426
11398,Dkk1
11399,Nup37
11400,Zbtb8a
11401,Phex
11402,Atp6v0a2
11403,Nol9
11404,Sarm1
11405,Gm11602
11406,Gbp10
11407,Gm13157
11408,Olfml1
11409,Gusb
11410,Ephb6
11411,Ccne1
11412,Mcm2
11413,Gpld1
11414,Nthl1
11415,Tinf2
11416,Svil
11417,2610528A11Rik
11418,Rab2b
11419,Dhps
11420,Zfp830
11421,Arhgap28
11422,Simc1
11423,4930563E22Rik
11424,Fhad1
11425,Gbp6
11426,Pask
11427,Rassf5
11428,Cdc42bpg
11429,Nckap1l
11430,Rbks
11431,4930471G03Rik
11432,2810002D19Rik
11433,Csl
11434,Mir684-2
11435,A930015D03Rik
11436,Fmo5
11437,Tgfbi
11438,March4
11439,Alpl
11440,Zbtb16
11441,Exoc3l
11442,Mall
11443,Nhlrc2
11444,Lipg
11445,Ppap2a
11446,Mlh1
11447,Ascc2
11448,Gm17660
11449,Crb2
11450,Gmds
11451,Hvcn1
11452,Siah1b
11453,2210013O21Rik
11454,Wdr12
11455,Sesn2
11456,Cgref1
11457,Lmnb1
11458,Wnt10a
11459,Nebl
11460,Galk1
11461,Murc
11462,Pfas
11463,Cdadc1
11464,Pex11a
11465,Zfp446
11466,Cnn2
11467,Trpc1
11468,Nr4a2
11469,Agmo
11470,Pkn3
11471,Grin3a
11472,Scarf1
11473,Hist1h4c
11474,Mnt
11475,Gucy2e
11476,Papolb
11477,Mms22l
11478,Hmha1
11479,C230035I16Rik
11480,Thoc5
11481,5031426D15Rik
11482,Gm19522
11483,Gm10825
11484,Fam229b
11485,Hmox1
11486,B330016D10Rik
11487,4833418N02Rik
11488,Htra2
11489,4930523C07Rik
11490,Ftsj1
11491,Prdm10
11492,Tbl2
11493,Uba7
11494,Acsm4
11495,Npm3
11496,Pilra
11497,Polr1e
11498,Lbr
11499,Atad5
11500,Galc
11501,Tmem132c
11502,Gtf2ird2
11503,Syk
11504,1700006F04Rik
11505,Supt16
11506,Ctxn2
11507,Nusap1
11508,Nup93
11509,Fzd7
11510,Traf4
11511,2310010J17Rik
11512,E4f1
11513,Nudt8
11514,Sel1l3
11515,Cln3
11516,Eid2b
11517,3110056K07Rik
11518,Dach2
11519,Fam188b
11520,Fam46a
11521,Rmst
11522,Wdr55
11523,5033411D12Rik
11524,Trmt10b
11525,Pgf
11526,1700110I01Rik
11527,Aatf
11528,Rrp8
11529,Pcdhga10
11530,Sec24d
11531,Gm10653
11532,Trib3
11533,Svep1
11534,Espl1
11535,Ppp1r15a
11536,Tmem81
11537,Ccbl2
11538,Olfr111
11539,Npepl1
11540,Dnase1l2
11541,Gm2694
11542,Adprhl2
11543,Arl1
11544,Pcdha11
11545,Mreg
11546,1700034P13Rik
11547,Zfp568
11548,4932415G12Rik
11549,Mybpc1
11550,Sdc1
11551,Col19a1
11552,L3hypdh
11553,Mir344b
11554,Trpc5
11555,Elp6
11556,Zfp560
11557,Arfgap3
11558,P4ha2
11559,Myo5b
11560,Adat1
11561,Trhr2
11562,Gadd45a
11563,Plekhg4
11564,Npnt
11565,Gfra1
11566,Arrdc1
11567,C1qtnf6
11568,Pou2f2
11569,Ddx55
11570,Fam189a1
11571,Nradd
