,gene
1248,ENSG00000077549
1249,ENSG00000077585
1250,ENSG00000077616
1251,ENSG00000077684
1252,ENSG00000077713
1253,ENSG00000077721
1254,ENSG00000077782
1255,ENSG00000077800
1256,ENSG00000077935
1257,ENSG00000077942
1258,ENSG00000077943
1259,ENSG00000077984
1260,ENSG00000078018
1261,ENSG00000078043
1262,ENSG00000078053
1263,ENSG00000078061
1264,ENSG00000078070
1265,ENSG00000078081
1266,ENSG00000078098
1267,ENSG00000078114
1268,ENSG00000078124
1269,ENSG00000078140
1270,ENSG00000078142
1271,ENSG00000078177
1272,ENSG00000078237
1273,ENSG00000078246
1274,ENSG00000078269
1275,ENSG00000078295
1276,ENSG00000078304
1277,ENSG00000078328
1278,ENSG00000078369
1279,ENSG00000078399
1280,ENSG00000078401
1281,ENSG00000078403
1282,ENSG00000078487
1283,ENSG00000078589
1284,ENSG00000078596
1285,ENSG00000078618
1286,ENSG00000078668
1287,ENSG00000078674
1288,ENSG00000078687
1289,ENSG00000078699
1290,ENSG00000078747
1291,ENSG00000078795
1292,ENSG00000078804
1293,ENSG00000078808
1294,ENSG00000078814
1295,ENSG00000078900
1296,ENSG00000078902
1297,ENSG00000078967
1298,ENSG00000079101
1299,ENSG00000079102
1300,ENSG00000079134
1301,ENSG00000079150
1302,ENSG00000079156
1303,ENSG00000079215
1304,ENSG00000079246
1305,ENSG00000079257
1306,ENSG00000079263
1307,ENSG00000079277
1308,ENSG00000079308
1309,ENSG00000079313
1310,ENSG00000079332
1311,ENSG00000079335
1312,ENSG00000079337
1313,ENSG00000079385
1314,ENSG00000079387
1315,ENSG00000079432
1316,ENSG00000079435
1317,ENSG00000079459
1318,ENSG00000079462
1319,ENSG00000079482
1320,ENSG00000079616
1321,ENSG00000079691
1322,ENSG00000079739
1323,ENSG00000079785
1324,ENSG00000079805
1325,ENSG00000079819
1326,ENSG00000079931
1327,ENSG00000079950
1328,ENSG00000079974
1329,ENSG00000079999
1330,ENSG00000080189
1331,ENSG00000080200
1332,ENSG00000080298
1333,ENSG00000080345
1334,ENSG00000080371
1335,ENSG00000080493
1336,ENSG00000080503
1337,ENSG00000080546
1338,ENSG00000080561
1339,ENSG00000080573
1340,ENSG00000080603
1341,ENSG00000080608
1342,ENSG00000080644
1343,ENSG00000080709
1344,ENSG00000080802
1345,ENSG00000080815
1346,ENSG00000080819
1347,ENSG00000080822
1348,ENSG00000080823
1349,ENSG00000080824
1350,ENSG00000080839
1351,ENSG00000080845
1352,ENSG00000080986
1353,ENSG00000081014
1354,ENSG00000081019
1355,ENSG00000081026
1356,ENSG00000081041
1357,ENSG00000081052
1358,ENSG00000081059
1359,ENSG00000081087
1360,ENSG00000081138
1361,ENSG00000081148
1362,ENSG00000081154
1363,ENSG00000081177
1364,ENSG00000081181
1365,ENSG00000081189
1366,ENSG00000081237
1367,ENSG00000081277
1368,ENSG00000081307
1369,ENSG00000081320
1370,ENSG00000081377
1371,ENSG00000081386
1372,ENSG00000081479
1373,ENSG00000081665
1374,ENSG00000081692
1375,ENSG00000081721
1376,ENSG00000081760
1377,ENSG00000081791
1378,ENSG00000081803
1379,ENSG00000081818
1380,ENSG00000081870
1381,ENSG00000081913
1382,ENSG00000081923
1383,ENSG00000081985
1384,ENSG00000082014
1385,ENSG00000082068
1386,ENSG00000082074
1387,ENSG00000082146
1388,ENSG00000082153
1389,ENSG00000082196
1390,ENSG00000082212
1391,ENSG00000082213
1392,ENSG00000082258
1393,ENSG00000082269
1394,ENSG00000082293
1395,ENSG00000082397
1396,ENSG00000082438
1397,ENSG00000082458
1398,ENSG00000082482
1399,ENSG00000082497
1400,ENSG00000082512
1401,ENSG00000082515
1402,ENSG00000082516
1403,ENSG00000082641
1404,ENSG00000082684
1405,ENSG00000082701
1406,ENSG00000082781
1407,ENSG00000082805
1408,ENSG00000082898
1409,ENSG00000082996
1410,ENSG00000083067
1411,ENSG00000083093
1412,ENSG00000083097
1413,ENSG00000083099
1414,ENSG00000083123
1415,ENSG00000083168
1416,ENSG00000083223
1417,ENSG00000083290
1418,ENSG00000083307
1419,ENSG00000083312
1420,ENSG00000083444
1421,ENSG00000083454
1422,ENSG00000083457
1423,ENSG00000083520
1424,ENSG00000083535
1425,ENSG00000083544
1426,ENSG00000083635
1427,ENSG00000083642
1428,ENSG00000083720
1429,ENSG00000083750
1430,ENSG00000083782
1431,ENSG00000083799
1432,ENSG00000083807
1433,ENSG00000083812
1434,ENSG00000083814
1435,ENSG00000083817
1436,ENSG00000083828
1437,ENSG00000083838
1438,ENSG00000083844
1439,ENSG00000083845
1440,ENSG00000083857
1441,ENSG00000083896
1442,ENSG00000083937
1443,ENSG00000084070
1444,ENSG00000084072
1445,ENSG00000084073
1446,ENSG00000084090
1447,ENSG00000084092
1448,ENSG00000084093
1449,ENSG00000084112
1450,ENSG00000084207
1451,ENSG00000084234
1452,ENSG00000084444
1453,ENSG00000084463
1454,ENSG00000084623
1455,ENSG00000084628
1456,ENSG00000084636
1457,ENSG00000084652
1458,ENSG00000084676
1459,ENSG00000084693
1460,ENSG00000084710
1461,ENSG00000084731
1462,ENSG00000084733
1463,ENSG00000084754
1464,ENSG00000084764
1465,ENSG00000084774
1466,ENSG00000085063
1467,ENSG00000085117
1468,ENSG00000085185
1469,ENSG00000085224
1470,ENSG00000085231
1471,ENSG00000085265
1472,ENSG00000085274
1473,ENSG00000085276
1474,ENSG00000085365
1475,ENSG00000085377
1476,ENSG00000085382
1477,ENSG00000085415
1478,ENSG00000085433
1479,ENSG00000085449
1480,ENSG00000085465
1481,ENSG00000085491
1482,ENSG00000085511
1483,ENSG00000085514
1484,ENSG00000085552
1485,ENSG00000085563
1486,ENSG00000085644
1487,ENSG00000085662
1488,ENSG00000085719
1489,ENSG00000085721
1490,ENSG00000085733
1491,ENSG00000085741
1492,ENSG00000085760
1493,ENSG00000085788
1494,ENSG00000085831
1495,ENSG00000085832
1496,ENSG00000085840
1497,ENSG00000085871
1498,ENSG00000085872
1499,ENSG00000085978
1500,ENSG00000085982
1501,ENSG00000085998
1502,ENSG00000085999
1503,ENSG00000086015
1504,ENSG00000086061
1505,ENSG00000086062
1506,ENSG00000086065
1507,ENSG00000086102
1508,ENSG00000086159
1509,ENSG00000086189
1510,ENSG00000086200
1511,ENSG00000086205
1512,ENSG00000086232
1513,ENSG00000086288
1514,ENSG00000086289
1515,ENSG00000086300
1516,ENSG00000086475
1517,ENSG00000086504
1518,ENSG00000086544
1519,ENSG00000086548
1520,ENSG00000086570
1521,ENSG00000086589
1522,ENSG00000086598
1523,ENSG00000086619
1524,ENSG00000086666
1525,ENSG00000086696
1526,ENSG00000086712
1527,ENSG00000086717
1528,ENSG00000086730
1529,ENSG00000086758
1530,ENSG00000086827
1531,ENSG00000086848
1532,ENSG00000086991
1533,ENSG00000087008
1534,ENSG00000087053
1535,ENSG00000087074
1536,ENSG00000087076
1537,ENSG00000087077
1538,ENSG00000087085
1539,ENSG00000087086
1540,ENSG00000087087
1541,ENSG00000087088
1542,ENSG00000087095
1543,ENSG00000087111
1544,ENSG00000087116
1545,ENSG00000087128
1546,ENSG00000087152
1547,ENSG00000087157
1548,ENSG00000087191
1549,ENSG00000087206
1550,ENSG00000087237
1551,ENSG00000087245
1552,ENSG00000087253
1553,ENSG00000087258
1554,ENSG00000087263
1555,ENSG00000087266
1556,ENSG00000087269
1557,ENSG00000087274
1558,ENSG00000087299
1559,ENSG00000087301
1560,ENSG00000087302
1561,ENSG00000087303
1562,ENSG00000087338
1563,ENSG00000087365
1564,ENSG00000087448
1565,ENSG00000087460
1566,ENSG00000087470
1567,ENSG00000087494
1568,ENSG00000087495
1569,ENSG00000087502
1570,ENSG00000087510
1571,ENSG00000087586
1572,ENSG00000087589
1573,ENSG00000087842
1574,ENSG00000087884
1575,ENSG00000087903
1576,ENSG00000087995
1577,ENSG00000088002
1578,ENSG00000088035
1579,ENSG00000088038
1580,ENSG00000088179
1581,ENSG00000088205
1582,ENSG00000088247
1583,ENSG00000088256
1584,ENSG00000088280
1585,ENSG00000088298
1586,ENSG00000088305
1587,ENSG00000088325
1588,ENSG00000088356
1589,ENSG00000088367
1590,ENSG00000088386
1591,ENSG00000088387
1592,ENSG00000088448
1593,ENSG00000088451
1594,ENSG00000088543
1595,ENSG00000088682
1596,ENSG00000088726
1597,ENSG00000088727
1598,ENSG00000088756
1599,ENSG00000088766
1600,ENSG00000088808
1601,ENSG00000088812
1602,ENSG00000088826
1603,ENSG00000088827
1604,ENSG00000088832
1605,ENSG00000088833
1606,ENSG00000088836
1607,ENSG00000088854
1608,ENSG00000088876
1609,ENSG00000088881
1610,ENSG00000088882
1611,ENSG00000088888
1612,ENSG00000088899
1613,ENSG00000088930
1614,ENSG00000088970
1615,ENSG00000088986
1616,ENSG00000088992
1617,ENSG00000089006
1618,ENSG00000089009
1619,ENSG00000089012
1620,ENSG00000089022
1621,ENSG00000089041
1622,ENSG00000089048
1623,ENSG00000089050
1624,ENSG00000089053
1625,ENSG00000089057
1626,ENSG00000089060
1627,ENSG00000089063
1628,ENSG00000089091
1629,ENSG00000089094
1630,ENSG00000089123
1631,ENSG00000089127
1632,ENSG00000089154
1633,ENSG00000089157
1634,ENSG00000089159
1635,ENSG00000089163
1636,ENSG00000089177
1637,ENSG00000089195
1638,ENSG00000089220
1639,ENSG00000089234
1640,ENSG00000089248
1641,ENSG00000089280
1642,ENSG00000089289
1643,ENSG00000089327
1644,ENSG00000089335
1645,ENSG00000089351
1646,ENSG00000089356
1647,ENSG00000089472
1648,ENSG00000089486
1649,ENSG00000089558
1650,ENSG00000089597
1651,ENSG00000089639
1652,ENSG00000089682
1653,ENSG00000089685
1654,ENSG00000089692
1655,ENSG00000089693
1656,ENSG00000089723
1657,ENSG00000089737
1658,ENSG00000089775
1659,ENSG00000089818
1660,ENSG00000089820
1661,ENSG00000089876
1662,ENSG00000089902
1663,ENSG00000089916
1664,ENSG00000090006
1665,ENSG00000090013
1666,ENSG00000090020
1667,ENSG00000090054
1668,ENSG00000090060
1669,ENSG00000090061
1670,ENSG00000090097
1671,ENSG00000090104
1672,ENSG00000090238
1673,ENSG00000090263
1674,ENSG00000090266
1675,ENSG00000090273
1676,ENSG00000090316
1677,ENSG00000090339
1678,ENSG00000090372
1679,ENSG00000090376
1680,ENSG00000090382
1681,ENSG00000090432
1682,ENSG00000090447
1683,ENSG00000090470
1684,ENSG00000090487
1685,ENSG00000090520
1686,ENSG00000090530
1687,ENSG00000090539
1688,ENSG00000090554
1689,ENSG00000090565
1690,ENSG00000090581
1691,ENSG00000090612
1692,ENSG00000090615
1693,ENSG00000090621
1694,ENSG00000090659
1695,ENSG00000090661
1696,ENSG00000090674
1697,ENSG00000090686
1698,ENSG00000090776
1699,ENSG00000090857
1700,ENSG00000090861
1701,ENSG00000090863
1702,ENSG00000090889
1703,ENSG00000090905
1704,ENSG00000090924
1705,ENSG00000090932
1706,ENSG00000090971
1707,ENSG00000090975
1708,ENSG00000090989
1709,ENSG00000091009
1710,ENSG00000091039
1711,ENSG00000091073
1712,ENSG00000091106
1713,ENSG00000091127
1714,ENSG00000091128
1715,ENSG00000091129
1716,ENSG00000091136
1717,ENSG00000091140
1718,ENSG00000091157
1719,ENSG00000091164
1720,ENSG00000091262
1721,ENSG00000091317
1722,ENSG00000091409
1723,ENSG00000091428
1724,ENSG00000091436
1725,ENSG00000091483
1726,ENSG00000091490
1727,ENSG00000091513
1728,ENSG00000091527
1729,ENSG00000091536
1730,ENSG00000091542
1731,ENSG00000091592
1732,ENSG00000091622
1733,ENSG00000091640
1734,ENSG00000091651
1735,ENSG00000091656
1736,ENSG00000091664
1737,ENSG00000091732
1738,ENSG00000091831
1739,ENSG00000091844
1740,ENSG00000091879
1741,ENSG00000091947
1742,ENSG00000091972
1743,ENSG00000091986
1744,ENSG00000092010
1745,ENSG00000092020
1746,ENSG00000092036
1747,ENSG00000092051
1748,ENSG00000092068
1749,ENSG00000092094
1750,ENSG00000092096
1751,ENSG00000092098
1752,ENSG00000092108
1753,ENSG00000092140
1754,ENSG00000092148
1755,ENSG00000092199
1756,ENSG00000092201
1757,ENSG00000092203
1758,ENSG00000092208
1759,ENSG00000092295
1760,ENSG00000092330
1761,ENSG00000092345
1762,ENSG00000092421
1763,ENSG00000092439
1764,ENSG00000092445
1765,ENSG00000092470
1766,ENSG00000092529
1767,ENSG00000092531
1768,ENSG00000092607
1769,ENSG00000092621
1770,ENSG00000092758
1771,ENSG00000092820
1772,ENSG00000092841
1773,ENSG00000092847
1774,ENSG00000092853
1775,ENSG00000092871
1776,ENSG00000092929
1777,ENSG00000092931
1778,ENSG00000092964
1779,ENSG00000092969
1780,ENSG00000092978
1781,ENSG00000093000
1782,ENSG00000093009
1783,ENSG00000093010
1784,ENSG00000093072
1785,ENSG00000093134
1786,ENSG00000093144
1787,ENSG00000093167
1788,ENSG00000093183
1789,ENSG00000093217
1790,ENSG00000094631
1791,ENSG00000094661
1792,ENSG00000094755
1793,ENSG00000094804
1794,ENSG00000094841
1795,ENSG00000094880
1796,ENSG00000094914
1797,ENSG00000094916
1798,ENSG00000094963
1799,ENSG00000094975
1800,ENSG00000095002
1801,ENSG00000095015
1802,ENSG00000095059
1803,ENSG00000095066
1804,ENSG00000095110
1805,ENSG00000095139
1806,ENSG00000095203
1807,ENSG00000095209
1808,ENSG00000095261
1809,ENSG00000095303
1810,ENSG00000095319
1811,ENSG00000095321
1812,ENSG00000095370
1813,ENSG00000095380
1814,ENSG00000095383
1815,ENSG00000095397
1816,ENSG00000095485
1817,ENSG00000095539
1818,ENSG00000095564
1819,ENSG00000095574
1820,ENSG00000095585
1821,ENSG00000095637
1822,ENSG00000095713
1823,ENSG00000095739
1824,ENSG00000095777
1825,ENSG00000095787
1826,ENSG00000095794
1827,ENSG00000095906
1828,ENSG00000095951
1829,ENSG00000095970
1830,ENSG00000096060
1831,ENSG00000096063
1832,ENSG00000096070
1833,ENSG00000096080
1834,ENSG00000096092
1835,ENSG00000096093
1836,ENSG00000096384
1837,ENSG00000096401
1838,ENSG00000096433
1839,ENSG00000096654
1840,ENSG00000096696
1841,ENSG00000096717
1842,ENSG00000096746
1843,ENSG00000096872
1844,ENSG00000096968
1845,ENSG00000096996
1846,ENSG00000097007
1847,ENSG00000097021
1848,ENSG00000097033
1849,ENSG00000097046
1850,ENSG00000097096
1851,ENSG00000099139
1852,ENSG00000099194
1853,ENSG00000099203
1854,ENSG00000099204
1855,ENSG00000099219
1856,ENSG00000099246
1857,ENSG00000099250
1858,ENSG00000099256
1859,ENSG00000099260
1860,ENSG00000099282
1861,ENSG00000099284
1862,ENSG00000099290
1863,ENSG00000099308
1864,ENSG00000099326
1865,ENSG00000099330
1866,ENSG00000099331
1867,ENSG00000099337
1868,ENSG00000099341
1869,ENSG00000099364
1870,ENSG00000099365
1871,ENSG00000099377
1872,ENSG00000099381
1873,ENSG00000099385
1874,ENSG00000099622
1875,ENSG00000099624
1876,ENSG00000099625
1877,ENSG00000099783
1878,ENSG00000099785
1879,ENSG00000099795
1880,ENSG00000099797
1881,ENSG00000099800
1882,ENSG00000099804
1883,ENSG00000099810
1884,ENSG00000099812
1885,ENSG00000099814
1886,ENSG00000099817
1887,ENSG00000099821
1888,ENSG00000099822
1889,ENSG00000099834
1890,ENSG00000099840
1891,ENSG00000099849
1892,ENSG00000099860
1893,ENSG00000099864
1894,ENSG00000099866
1895,ENSG00000099875
1896,ENSG00000099889
1897,ENSG00000099899
1898,ENSG00000099901
1899,ENSG00000099904
1900,ENSG00000099910
1901,ENSG00000099917
1902,ENSG00000099940
1903,ENSG00000099942
1904,ENSG00000099949
1905,ENSG00000099953
1906,ENSG00000099954
1907,ENSG00000099956
1908,ENSG00000099958
1909,ENSG00000099968
1910,ENSG00000099974
1911,ENSG00000099977
1912,ENSG00000099984
1913,ENSG00000099985
1914,ENSG00000099991
1915,ENSG00000099992
1916,ENSG00000099994
1917,ENSG00000099995
1918,ENSG00000099998
1919,ENSG00000099999
1920,ENSG00000100003
1921,ENSG00000100014
1922,ENSG00000100023
1923,ENSG00000100024
1924,ENSG00000100027
1925,ENSG00000100028
1926,ENSG00000100029
1927,ENSG00000100030
1928,ENSG00000100031
1929,ENSG00000100033
1930,ENSG00000100034
1931,ENSG00000100036
1932,ENSG00000100038
1933,ENSG00000100053
1934,ENSG00000100055
1935,ENSG00000100056
1936,ENSG00000100060
1937,ENSG00000100065
1938,ENSG00000100068
1939,ENSG00000100075
1940,ENSG00000100077
1941,ENSG00000100079
1942,ENSG00000100083
1943,ENSG00000100084
1944,ENSG00000100092
1945,ENSG00000100097
1946,ENSG00000100099
1947,ENSG00000100100
1948,ENSG00000100104
1949,ENSG00000100105
1950,ENSG00000100106
1951,ENSG00000100109
1952,ENSG00000100116
1953,ENSG00000100121
1954,ENSG00000100124
1955,ENSG00000100129
1956,ENSG00000100138
1957,ENSG00000100139
1958,ENSG00000100142
1959,ENSG00000100146
1960,ENSG00000100147
1961,ENSG00000100150
1962,ENSG00000100151
1963,ENSG00000100154
1964,ENSG00000100162
1965,ENSG00000100167
1966,ENSG00000100170
1967,ENSG00000100181
1968,ENSG00000100196
1969,ENSG00000100197
1970,ENSG00000100201
1971,ENSG00000100206
1972,ENSG00000100207
1973,ENSG00000100209
1974,ENSG00000100211
1975,ENSG00000100216
1976,ENSG00000100218
1977,ENSG00000100219
1978,ENSG00000100220
1979,ENSG00000100221
1980,ENSG00000100225
1981,ENSG00000100226
1982,ENSG00000100227
1983,ENSG00000100228
1984,ENSG00000100234
1985,ENSG00000100239
1986,ENSG00000100241
1987,ENSG00000100242
1988,ENSG00000100243
1989,ENSG00000100246
1990,ENSG00000100253
1991,ENSG00000100258
1992,ENSG00000100263
1993,ENSG00000100266
1994,ENSG00000100271
1995,ENSG00000100276
1996,ENSG00000100280
1997,ENSG00000100281
1998,ENSG00000100284
1999,ENSG00000100285
2000,ENSG00000100288
2001,ENSG00000100290
2002,ENSG00000100292
2003,ENSG00000100294
2004,ENSG00000100296
2005,ENSG00000100297
2006,ENSG00000100298
2007,ENSG00000100299
2008,ENSG00000100300
2009,ENSG00000100302
2010,ENSG00000100304
2011,ENSG00000100307
2012,ENSG00000100311
2013,ENSG00000100312
2014,ENSG00000100314
2015,ENSG00000100316
2016,ENSG00000100319
2017,ENSG00000100320
2018,ENSG00000100321
2019,ENSG00000100324
2020,ENSG00000100325
2021,ENSG00000100330
2022,ENSG00000100335
2023,ENSG00000100336
2024,ENSG00000100342
2025,ENSG00000100344
2026,ENSG00000100345
2027,ENSG00000100346
2028,ENSG00000100347
2029,ENSG00000100348
2030,ENSG00000100350
2031,ENSG00000100351
2032,ENSG00000100353
2033,ENSG00000100354
2034,ENSG00000100359
2035,ENSG00000100360
2036,ENSG00000100362
2037,ENSG00000100364
2038,ENSG00000100365
2039,ENSG00000100368
2040,ENSG00000100372
2041,ENSG00000100376
2042,ENSG00000100379
2043,ENSG00000100380
2044,ENSG00000100385
2045,ENSG00000100387
2046,ENSG00000100393
2047,ENSG00000100395
2048,ENSG00000100399
2049,ENSG00000100401
2050,ENSG00000100403
2051,ENSG00000100410
2052,ENSG00000100412
2053,ENSG00000100413
2054,ENSG00000100416
2055,ENSG00000100417
2056,ENSG00000100418
2057,ENSG00000100422
2058,ENSG00000100425
2059,ENSG00000100426
2060,ENSG00000100427
2061,ENSG00000100429
2062,ENSG00000100439
2063,ENSG00000100441
2064,ENSG00000100442
2065,ENSG00000100445
2066,ENSG00000100450
2067,ENSG00000100453
2068,ENSG00000100461
2069,ENSG00000100462
2070,ENSG00000100473
2071,ENSG00000100478
2072,ENSG00000100479
2073,ENSG00000100483
2074,ENSG00000100485
2075,ENSG00000100490
2076,ENSG00000100503
2077,ENSG00000100504
2078,ENSG00000100519
2079,ENSG00000100522
2080,ENSG00000100523
2081,ENSG00000100526
2082,ENSG00000100528
2083,ENSG00000100532
2084,ENSG00000100554
2085,ENSG00000100558
2086,ENSG00000100564
2087,ENSG00000100567
2088,ENSG00000100568
2089,ENSG00000100575
2090,ENSG00000100577
2091,ENSG00000100578
2092,ENSG00000100580
2093,ENSG00000100583
2094,ENSG00000100591
2095,ENSG00000100592
2096,ENSG00000100596
2097,ENSG00000100599
2098,ENSG00000100600
2099,ENSG00000100601
2100,ENSG00000100603
2101,ENSG00000100605
2102,ENSG00000100612
2103,ENSG00000100614
2104,ENSG00000100625
2105,ENSG00000100626
2106,ENSG00000100628
2107,ENSG00000100629
2108,ENSG00000100632
2109,ENSG00000100644
2110,ENSG00000100647
2111,ENSG00000100650
2112,ENSG00000100652
2113,ENSG00000100664
2114,ENSG00000100678
2115,ENSG00000100697
2116,ENSG00000100711
2117,ENSG00000100714
2118,ENSG00000100721
2119,ENSG00000100722
2120,ENSG00000100726
2121,ENSG00000100731
2122,ENSG00000100744
2123,ENSG00000100749
2124,ENSG00000100764
2125,ENSG00000100767
2126,ENSG00000100784
2127,ENSG00000100796
2128,ENSG00000100802
2129,ENSG00000100804
2130,ENSG00000100811
2131,ENSG00000100813
2132,ENSG00000100814
2133,ENSG00000100815
2134,ENSG00000100823
2135,ENSG00000100836
2136,ENSG00000100842
2137,ENSG00000100852
2138,ENSG00000100865
2139,ENSG00000100867
2140,ENSG00000100883
2141,ENSG00000100884
2142,ENSG00000100888
2143,ENSG00000100889
2144,ENSG00000100890
2145,ENSG00000100897
2146,ENSG00000100902
2147,ENSG00000100906
2148,ENSG00000100908
2149,ENSG00000100911
2150,ENSG00000100916
2151,ENSG00000100918
2152,ENSG00000100926
2153,ENSG00000100934
2154,ENSG00000100938
2155,ENSG00000100941
2156,ENSG00000100949
2157,ENSG00000100968
2158,ENSG00000100979
2159,ENSG00000100982
2160,ENSG00000100983
2161,ENSG00000100985
2162,ENSG00000100991
2163,ENSG00000100994
2164,ENSG00000100997
2165,ENSG00000101000
2166,ENSG00000101003
2167,ENSG00000101004
2168,ENSG00000101017
2169,ENSG00000101019
2170,ENSG00000101040
2171,ENSG00000101049
2172,ENSG00000101052
2173,ENSG00000101057
2174,ENSG00000101079
2175,ENSG00000101082
2176,ENSG00000101084
2177,ENSG00000101096
2178,ENSG00000101098
2179,ENSG00000101104
2180,ENSG00000101109
2181,ENSG00000101115
2182,ENSG00000101126
2183,ENSG00000101132
2184,ENSG00000101134
2185,ENSG00000101138
2186,ENSG00000101144
2187,ENSG00000101146
2188,ENSG00000101150
2189,ENSG00000101152
2190,ENSG00000101158
2191,ENSG00000101160
2192,ENSG00000101161
2193,ENSG00000101162
2194,ENSG00000101166
2195,ENSG00000101181
